FeaturesParamTransientDCNNP.csv
Stage 1 Output
Signal, Mean, Variance, Slope
/out1 (Vin=1.471141) Y,1.485722e+00,7.016540e-24,1.767386e-11
/out1 (Vin=1.481879) Y,1.485723e+00,2.387172e-23,3.459402e-12
/out1 (Vin=1.492617) Y,1.485724e+00,3.079614e-24,-9.729518e-12
/out1 (Vin=1.503356) Y,1.485724e+00,2.546245e-23,-5.577727e-11
/out1 (Vin=1.514094) Y,1.485725e+00,1.063370e-23,3.367759e-12
/out1 (Vin=1.524832) Y,1.485725e+00,2.775542e-24,-4.069878e-11
/out1 (Vin=1.53557) Y,1.485726e+00,2.845961e-23,-6.547749e-11
/out1 (Vin=1.546309) Y,1.485726e+00,2.845813e-24,7.910190e-11
/out1 (Vin=1.557047) Y,1.485726e+00,2.831868e-23,-3.885933e-11
/out1 (Vin=1.567785) Y,1.485726e+00,1.703151e-20,-1.886782e-08
/out1 (Vin=1.578523) Y,1.485726e+00,2.635018e-18,-2.607685e-07
/out1 (Vin=1.589262) Y,1.485726e+00,8.214965e-17,-1.455880e-06
/out1 (Vin=1.6) Y,1.485726e+00,7.420605e-19,-1.383904e-07
Stage 3 Output
/out2 (Vin=0) Y,7.504232e-02,6.527155e-25,1.225543e-10
/out2 (Vin=0.01073826) Y,7.504232e-02,5.896713e-24,3.894044e-10
/out2 (Vin=0.02147651) Y,7.504232e-02,1.261133e-24,1.805545e-10
/out2 (Vin=0.03221477) Y,7.504232e-02,1.827561e-25,2.337586e-11
/out2 (Vin=0.04295302) Y,7.504232e-02,6.793039e-23,1.326463e-09
/out2 (Vin=0.05369128) Y,7.504232e-02,5.648383e-22,3.835752e-09
/out2 (Vin=0.06442953) Y,7.504232e-02,5.038586e-22,3.621729e-09
/out2 (Vin=0.07516779) Y,7.504232e-02,4.651851e-22,3.481794e-09
/out2 (Vin=0.08590604) Y,7.504232e-02,3.050943e-18,2.816220e-07
/out2 (Vin=0.0966443) Y,7.504232e-02,7.886385e-20,4.527704e-08
/out2 (Vin=0.1073826) Y,7.504232e-02,7.782685e-20,4.497434e-08
/out2 (Vin=0.1181208) Y,7.504232e-02,2.447150e-23,7.857517e-10
/out2 (Vin=0.1288591) Y,7.504232e-02,3.670404e-22,3.088231e-09
/out2 (Vin=0.1395973) Y,7.504232e-02,2.429849e-22,2.512336e-09
/out2 (Vin=0.1503356) Y,7.504232e-02,1.744815e-25,2.893551e-11
/out2 (Vin=0.1610738) Y,7.504232e-02,1.065156e-25,4.047035e-11
/out2 (Vin=0.1718121) Y,7.504232e-02,6.468359e-23,1.296009e-09
/out2 (Vin=0.1825503) Y,7.504232e-02,9.827163e-26,3.087468e-11
/out2 (Vin=0.1932886) Y,7.504233e-02,3.683806e-25,9.041048e-11
/out2 (Vin=0.2040268) Y,7.504233e-02,7.455936e-24,4.384576e-10
/out2 (Vin=0.2147651) Y,7.504233e-02,2.146574e-23,7.494513e-10
/out2 (Vin=0.2255034) Y,7.504234e-02,2.470713e-25,2.935967e-11
/out2 (Vin=0.2362416) Y,7.504234e-02,1.190121e-25,4.965018e-11
/out2 (Vin=0.2469799) Y,7.504235e-02,1.769101e-25,5.074894e-11
/out2 (Vin=0.2577181) Y,7.504236e-02,1.054408e-22,1.654997e-09
/out2 (Vin=0.2684564) Y,7.504238e-02,2.659415e-26,7.298697e-12
