FeaturesParamTransientDCPAN.csv
Stage 1 Output
Signal, Mean, Variance, Slope
/out2 (Vin=0.03221477) Y,2.476564e-01,4.848034e-19,1.121083e-07
/out2 (Vin=0.04295302) Y,2.476563e-01,2.218197e-12,2.398277e-04
/out2 (Vin=0.05369128) Y,2.476564e-01,7.363969e-14,4.369239e-05
/out2 (Vin=0.06442953) Y,2.476563e-01,8.560892e-13,1.489807e-04
/out2 (Vin=0.07516779) Y,2.476563e-01,1.244553e-12,1.796317e-04
/out2 (Vin=0.08590604) Y,2.476560e-01,2.381297e-11,7.860154e-04
/out2 (Vin=0.0966443) Y,2.476564e-01,5.944741e-22,3.182837e-09
/out2 (Vin=0.1073826) Y,2.476564e-01,3.307349e-23,1.743660e-10
/out2 (Vin=0.1181208) Y,2.476564e-01,1.512760e-22,8.617500e-10
/out2 (Vin=0.1288591) Y,2.476564e-01,1.395033e-22,-9.820936e-11
/out2 (Vin=0.1395973) Y,2.476564e-01,5.108687e-23,1.272927e-10
/out2 (Vin=0.1503356) Y,2.476564e-01,1.151759e-14,1.727905e-05
/out2 (Vin=0.1610738) Y,2.476563e-01,8.267991e-13,1.464097e-04
/out2 (Vin=0.1718121) Y,2.476564e-01,4.550747e-21,1.093804e-08
/out2 (Vin=0.1825503) Y,2.476563e-01,1.659731e-12,2.074438e-04
/out2 (Vin=0.1932886) Y,2.476563e-01,8.243152e-13,1.461895e-04
/out2 (Vin=0.2040268) Y,2.476564e-01,4.699908e-14,3.490536e-05
/out2 (Vin=0.2147651) Y,2.476564e-01,6.659419e-23,-2.262037e-11
/out2 (Vin=0.2255034) Y,2.476564e-01,4.690485e-23,-9.439706e-11
/out2 (Vin=0.2362416) Y,2.476564e-01,2.480635e-22,-2.128466e-10
/out2 (Vin=0.2469799) Y,2.476564e-01,2.143855e-23,-7.966786e-11
/out2 (Vin=0.2577181) Y,2.476564e-01,1.717714e-22,1.924846e-10
/out2 (Vin=0.2684564) Y,2.476564e-01,1.658080e-23,-2.167614e-11
