FeaturesParamTransientDCNPA.csv
Stage 1 Output
Signal, Mean, Variance, Slope
/out1 (Vin=1.310067) Y,9.656511e-02,2.567022e-24,-4.699645e-12
/out1 (Vin=1.320805) Y,9.656546e-02,2.675186e-25,1.514514e-13
/out1 (Vin=1.331544) Y,9.656581e-02,1.057677e-25,9.757263e-12
/out1 (Vin=1.342282) Y,9.656615e-02,1.256834e-24,-1.026485e-11
/out1 (Vin=1.35302) Y,9.656648e-02,2.710770e-24,2.467884e-10
/out1 (Vin=1.363758) Y,9.656681e-02,6.021274e-25,-9.886011e-12
/out1 (Vin=1.374497) Y,9.656712e-02,3.690231e-25,2.315227e-11
/out1 (Vin=1.385235) Y,9.656743e-02,3.549338e-25,-4.581882e-12
/out1 (Vin=1.395973) Y,9.656774e-02,5.837813e-24,-3.755283e-10
/out1 (Vin=1.406711) Y,9.656803e-02,1.299326e-25,9.090523e-12
/out1 (Vin=1.41745) Y,9.656832e-02,7.044291e-25,1.368455e-11
/out1 (Vin=1.428188) Y,9.656860e-02,5.504842e-22,3.765686e-09
/out1 (Vin=1.438926) Y,9.656887e-02,3.567580e-21,9.595741e-09
/out1 (Vin=1.449664) Y,9.656913e-02,1.002491e-24,-1.402355e-11
/out1 (Vin=1.460403) Y,9.656938e-02,9.189239e-25,9.324250e-12
/out1 (Vin=1.471141) Y,9.656961e-02,1.641319e-23,6.414759e-10
/out1 (Vin=1.481879) Y,9.656983e-02,1.130536e-24,-1.350126e-11
/out1 (Vin=1.492617) Y,9.657004e-02,7.565447e-25,5.780757e-11
/out1 (Vin=1.503356) Y,9.657022e-02,6.594044e-24,4.009113e-10
/out1 (Vin=1.514094) Y,9.657037e-02,1.987054e-24,-3.037903e-12
/out1 (Vin=1.524832) Y,9.657049e-02,4.250223e-26,-1.106702e-11
/out1 (Vin=1.53557) Y,9.657058e-02,1.549913e-24,7.211066e-12
/out1 (Vin=1.546309) Y,9.657064e-02,7.374920e-25,-1.501719e-11
/out1 (Vin=1.557047) Y,9.657067e-02,1.900163e-25,5.178283e-12
/out1 (Vin=1.567785) Y,9.657068e-02,8.952630e-25,1.397811e-11
/out1 (Vin=1.578523) Y,9.657069e-02,7.114017e-22,4.301407e-09
/out1 (Vin=1.589262) Y,9.657069e-02,2.486974e-25,7.592079e-12
/out1 (Vin=1.6) Y,9.657069e-02,2.592806e-25,-3.335658e-12
Stage 3 Output
/out2 (Vin=0) Y,1.825786e-01,1.324447e-16,-1.853804e-06
/out2 (Vin=0.01073826) Y,1.825786e-01,5.140243e-21,1.156915e-08
/out2 (Vin=0.02147651) Y,1.825786e-01,5.121325e-21,1.155468e-08
/out2 (Vin=0.03221477) Y,1.825786e-01,5.123793e-21,1.147398e-08
/out2 (Vin=0.04295302) Y,1.825786e-01,5.160100e-21,1.141949e-08
/out2 (Vin=0.05369128) Y,1.825786e-01,5.180496e-21,1.147830e-08
/out2 (Vin=0.06442953) Y,1.825786e-01,5.117056e-21,1.146039e-08
/out2 (Vin=0.07516779) Y,1.825786e-01,5.121638e-21,1.143701e-08
/out2 (Vin=0.08590604) Y,1.825786e-01,5.135987e-21,1.148043e-08
/out2 (Vin=0.0966443) Y,1.825786e-01,2.019216e-21,7.152072e-09
/out2 (Vin=0.1073826) Y,1.825786e-01,9.304947e-16,-4.911091e-06
/out2 (Vin=0.1181208) Y,1.825786e-01,1.415077e-23,4.915376e-11
/out2 (Vin=0.1288591) Y,1.825786e-01,2.387172e-23,3.359271e-10
/out2 (Vin=0.1395973) Y,1.825786e-01,2.267479e-23,3.877634e-10
/out2 (Vin=0.1503356) Y,1.825786e-01,7.526919e-23,2.983421e-11
/out2 (Vin=0.1610738) Y,1.825786e-01,2.793718e-21,-8.541242e-09
/out2 (Vin=0.1718121) Y,1.825786e-01,5.227460e-24,-3.536679e-12
/out2 (Vin=0.1825503) Y,1.825786e-01,3.936228e-18,3.190820e-07
/out2 (Vin=0.1932886) Y,1.825786e-01,9.776608e-24,3.451746e-12
/out2 (Vin=0.2040268) Y,1.825786e-01,2.804809e-23,-3.477568e-11
/out2 (Vin=0.2147651) Y,1.825786e-01,9.392413e-24,-2.387111e-11
/out2 (Vin=0.2255034) Y,1.825786e-01,2.287001e-23,-3.147882e-11
/out2 (Vin=0.2362416) Y,1.825786e-01,1.152073e-23,-5.291596e-11
/out2 (Vin=0.2469799) Y,1.825786e-01,1.196769e-23,4.028988e-11
/out2 (Vin=0.2577181) Y,1.825786e-01,1.260906e-23,7.650937e-11
/out2 (Vin=0.2684564) Y,1.825786e-01,1.092873e-16,-1.683695e-06
/out2 (Vin=0.2791946) Y,1.825786e-01,5.122110e-21,1.150314e-08
