/out0 (Freq=1000) X,/out0 (Freq=1000) Y,/out1 (Freq=1000) X,/out1 (Freq=1000) Y,/out2 (Freq=1000) X,/out2 (Freq=1000) Y
0.9280000000000016,0.09413995007004138,0.9280000000000016,0.07503373936819237,0.9280000000000016,0.07503369396527078
0.9386666666666683,0.09457852028928394,0.9386666666666683,0.07503374074673691,0.9386666666666683,0.07503369396527314
0.949333333333335,0.09500216841200972,0.949333333333335,0.07503374209566444,0.949333333333335,0.07503369396527562
0.9600000000000017,0.095409220316585,0.9600000000000017,0.07503374340795377,0.9600000000000017,0.07503369396527766
0.9706666666666685,0.09579803903335676,0.9706666666666685,0.07503374467646504,0.9706666666666685,0.0750336939652799
0.9813333333333352,0.09616706667955198,0.9813333333333352,0.07503374589412944,0.9813333333333352,0.07503369396528205
0.9920000000000019,0.09651487755243059,0.9920000000000019,0.07503374705414702,0.9920000000000019,0.07503369396528424
1.002666666666669,0.09684024283418148,1.002666666666669,0.07503374815027647,1.002666666666669,0.075033693965286
1.013333333333335,0.09714220537980216,1.013333333333335,0.0750337491771413,1.013333333333335,0.07503369396528776
1.024000000000002,0.09742015973869854,1.024000000000002,0.07503375013059112,1.024000000000002,0.07503369396528962
1.034666666666668,0.09767392804279312,1.034666666666668,0.07503375100801493,1.034666666666668,0.07503369396529123
1.045333333333335,0.09790381774584385,1.045333333333335,0.07503375180863948,1.045333333333335,0.07503369396529271
1.056000000000002,0.0981106447015402,1.056000000000002,0.07503375253365882,1.056000000000002,0.07503369396529372
1.066666666666668,0.09829570761732014,1.066666666666668,0.0750337531861915,1.066666666666668,0.07503369396529463
1.077333333333335,0.09846070912060204,1.077333333333335,0.07503375377103494,1.077333333333335,0.07503369396529591
1.088000000000001,0.09860763255547775,1.088000000000001,0.07503375429423446,1.088000000000001,0.07503369396529701
1.098666666666668,0.09873859638471476,1.098666666666668,0.07503375476253807,1.098666666666668,0.07503369396529763
1.109333333333335,0.09885571333168293,1.109333333333335,0.07503375518288179,1.109333333333335,0.07503369396529858
1.120000000000001,0.09896097683484829,1.120000000000001,0.07503375556193853,1.120000000000001,0.07503369396529896
1.130666666666668,0.09905618629451338,1.130666666666668,0.07503375590581618,1.130666666666668,0.07503369396530001
1.141333333333334,0.09914291095900941,1.141333333333334,0.07503375621989972,1.141333333333334,0.07503369396530027
1.152000000000001,0.0992224845944574,1.152000000000001,0.07503375650880417,1.152000000000001,0.07503369396530066
1.162666666666668,0.09929602039224489,1.162666666666668,0.0750337567763944,1.162666666666668,0.07503369396530142
1.173333333333334,0.09936443651368558,1.173333333333334,0.07503375702588282,1.173333333333334,0.07503369396530185
1.184000000000001,0.09942848523581871,1.184000000000001,0.07503375725990817,1.184000000000001,0.07503369396530207
1.194666666666667,0.09948878135675397,1.194666666666667,0.07503375748063013,1.194666666666667,0.07503369396530277
1.205333333333334,0.09954582763882171,1.205333333333334,0.07503375768982309,1.205333333333334,0.07503369396530297
1.216000000000001,0.09960003646885822,1.216000000000001,0.07503375788894016,1.216000000000001,0.07503369396530322
1.226666666666667,0.09965174771680972,1.226666666666667,0.07503375807918337,1.226666666666667,0.07503369396530367
1.237333333333334,0.09970124316494079,1.237333333333334,0.07503375826154968,1.237333333333334,0.07503369396530389
1.248,0.09974875802254349,1.248,0.07503375843687214,1.248,0.07503369396530432
1.258666666666667,0.09979449005115289,1.258666666666667,0.07503375860585235,1.258666666666667,0.07503369396530453
1.269333333333334,0.09983860677358782,1.269333333333334,0.0750337587690815,1.269333333333334,0.07503369396530489
1.28,0.09988125116720273,1.28,0.07503375892706554,1.28,0.07503369396530508
1.290666666666667,0.09992254616745049,1.290666666666667,0.07503375908024602,1.290666666666667,0.07503369396530561
1.301333333333333,0.09996259824121864,1.301333333333333,0.07503375922899362,1.301333333333333,0.07503369396530585
1.312,0.1000015002338654,1.312,0.07503375937364086,1.312,0.07503369396530599
1.322666666666667,0.1000393336484136,1.322666666666667,0.0750337595144764,1.322666666666667,0.07503369396530622
1.333333333333333,0.1000761704800544,1.333333333333333,0.07503375965175386,1.333333333333333,0.07503369396530632
1.344,0.1001120747009886,1.344,0.07503375978570208,1.344,0.07503369396530656
1.354666666666666,0.1001471034694164,1.354666666666666,0.07503375991652281,1.354666666666666,0.07503369396530669
1.365333333333333,0.1001813081197159,1.365333333333333,0.07503376004439612,1.365333333333333,0.07503369396530712
1.376,0.1002147349784067,1.376,0.07503376016949014,1.376,0.07503369396530726
1.386666666666666,0.1002474260404642,1.386666666666666,0.07503376029194911,1.386666666666666,0.07503369396530747
1.397333333333333,0.1002794195332531,1.397333333333333,0.07503376041191209,1.397333333333333,0.07503369396530744
1.407999999999999,0.1003107503894564,1.407999999999999,0.07503376052950114,1.407999999999999,0.07503369396530764
1.418666666666666,0.1003414506459488,1.418666666666666,0.07503376064482913,1.418666666666666,0.07503369396530779
1.429333333333333,0.1003715497820368,1.429333333333333,0.0750337607580039,1.429333333333333,0.07503369396530836
1.439999999999999,0.1004010750078346,1.439999999999999,0.07503376086911549,1.439999999999999,0.07503369396530848
1.450666666666666,0.1004300515113734,1.450666666666666,0.07503376097826064,1.450666666666666,0.07503369396530868
1.461333333333332,0.1004585026714523,1.461333333333332,0.07503376108551743,1.461333333333332,0.07503369396530885
1.471999999999999,0.1004864502417995,1.471999999999999,0.07503376119096436,1.471999999999999,0.07503369396530897
1.482666666666666,0.1005139145112315,1.482666666666666,0.07503376129467385,1.482666666666666,0.07503369396530911
1.493333333333332,0.1005409144435385,1.493333333333332,0.07503376139671293,1.493333333333332,0.07503369396530932
1.503999999999999,0.100567467800239,1.503999999999999,0.07503376149714462,1.503999999999999,0.07503369396530937
1.514666666666665,0.1005935912489012,1.514666666666665,0.0750337615960272,1.514666666666665,0.07503369396530955
1.525333333333332,0.10061930045928,1.525333333333332,0.0750337616934164,1.525333333333332,0.07503369396530994
1.535999999999999,0.1006446101894473,1.535999999999999,0.07503376178936678,1.535999999999999,0.07503369396531009
1.546666666666665,0.1006695343644465,1.546666666666665,0.07503376188392553,1.546666666666665,0.07503369396531027
1.557333333333332,0.10069408615119,1.557333333333332,0.07503376197714072,1.557333333333332,0.07503369396531032
1.567999999999999,0.1007182780386897,1.567999999999999,0.07503376206905583,1.567999999999999,0.07503369396531044
1.578666666666665,0.1007421219533749,1.578666666666665,0.07503376215971448,1.578666666666665,0.07503369396531061
1.589333333333332,0.1007656295442492,1.589333333333332,0.07503376224915635,1.589333333333332,0.07503369396531072
1.6,0.100788813348631,1.6,0.07503376233742705,1.6,0.0750336939653109
