FeaturesParamTransientDCNN.csv
Stage 1 Output
Signal, Mean, Variance, Slope
/out1 (Vin=1.181208) Y,1.485603e+00,1.786770e-30,-1.548648e-13
/out1 (Vin=1.191946) Y,1.485605e+00,4.466925e-31,-6.397545e-14
/out1 (Vin=1.202685) Y,1.485607e+00,1.786770e-30,-4.080051e-14
/out1 (Vin=1.213423) Y,1.485609e+00,1.786770e-30,2.031349e-14
/out1 (Vin=1.224161) Y,1.485610e+00,1.240812e-30,-2.203603e-14
/out1 (Vin=1.234899) Y,1.485612e+00,1.786770e-30,-1.553579e-13
/out1 (Vin=1.245638) Y,1.485614e+00,4.466925e-31,-4.339357e-14
/out1 (Vin=1.256376) Y,1.485616e+00,2.491833e-19,5.925400e-08
/out1 (Vin=1.267114) Y,1.485617e+00,7.941200e-31,-4.035212e-14
/out1 (Vin=1.277852) Y,1.485619e+00,4.466925e-31,-5.817778e-14
/out1 (Vin=1.288591) Y,1.485621e+00,4.466925e-31,-8.647499e-14
/out1 (Vin=1.299329) Y,1.485622e+00,1.985300e-31,-3.944474e-14
/out1 (Vin=1.310067) Y,1.485624e+00,4.466925e-31,-6.370267e-14
/out1 (Vin=1.320805) Y,1.485625e+00,4.466925e-31,-1.263315e-14
/out1 (Vin=1.331544) Y,1.485627e+00,1.719205e-19,-3.903807e-08
/out1 (Vin=1.342282) Y,1.485628e+00,4.963250e-32,-5.651935e-14
/out1 (Vin=1.35302) Y,1.485630e+00,1.985300e-31,-6.029270e-14
/out1 (Vin=1.363758) Y,1.485631e+00,6.622518e-21,-1.307085e-08
/out1 (Vin=1.374497) Y,1.485632e+00,4.466925e-31,-1.082112e-13
/out1 (Vin=1.385235) Y,1.485634e+00,4.466925e-31,-2.550998e-14
/out1 (Vin=1.395973) Y,1.485635e+00,1.985300e-31,4.133629e-14
/out1 (Vin=1.406711) Y,1.485636e+00,6.622518e-21,-1.307083e-08
/out1 (Vin=1.41745) Y,1.485637e+00,4.466925e-31,-1.385331e-14
/out1 (Vin=1.428188) Y,1.485639e+00,4.466925e-31,-1.377840e-13
/out1 (Vin=1.438926) Y,1.485640e+00,7.941200e-31,-4.489942e-14
/out1 (Vin=1.449664) Y,1.485641e+00,7.941200e-31,-2.094573e-13
/out1 (Vin=1.460403) Y,1.485642e+00,7.941200e-31,-2.290525e-14
/out1 (Vin=1.471141) Y,1.485643e+00,1.240812e-30,5.837368e-14
/out1 (Vin=1.481879) Y,1.485644e+00,7.941200e-31,-8.367999e-14
/out1 (Vin=1.492617) Y,1.485645e+00,1.985300e-31,-6.813684e-15
/out1 (Vin=1.503356) Y,1.485645e+00,1.240812e-30,4.019212e-14
/out1 (Vin=1.514094) Y,1.485646e+00,1.985300e-31,-1.285614e-13
/out1 (Vin=1.524832) Y,1.485647e+00,4.466925e-31,-1.533023e-13
/out1 (Vin=1.53557) Y,1.485647e+00,7.941200e-31,-4.833133e-14
/out1 (Vin=1.546309) Y,1.485647e+00,7.941200e-31,-4.442393e-14
/out1 (Vin=1.557047) Y,1.485647e+00,4.963250e-32,-1.666822e-14
/out1 (Vin=1.567785) Y,1.485647e+00,1.985300e-31,-2.062234e-14
/out1 (Vin=1.578523) Y,1.485647e+00,1.985300e-31,-1.031428e-13
/out1 (Vin=1.589262) Y,1.485647e+00,1.985300e-31,-1.443604e-13
/out1 (Vin=1.6) Y,1.485647e+00,1.985300e-31,-4.607022e-14
