/Vin (R1=17500) X,/Vin (R1=17500) Y,/out0 (R1=17500) X,/out0 (R1=17500) Y,/out1 (R1=17500) X,/out1 (R1=17500) Y
98.20000000000006,0.5,98.20000000000006,0.08629340749002626,98.20000000000006,0.08458860164666725
99.60000000000007,0.5,99.60000000000007,0.08648613346769563,99.60000000000007,0.08476936684459178
101.0000000000001,0.5,101.0000000000001,0.08667859210475913,101.0000000000001,0.08494987933224891
102.4000000000001,0.5,102.4000000000001,0.08687078401730663,102.4000000000001,0.08513014012207962
103.8000000000001,0.5,103.8000000000001,0.08706270979967726,103.8000000000001,0.08531015020572545
105.2000000000001,0.5,105.2000000000001,0.08725437002364561,105.2000000000001,0.08548991055330689
106.6000000000001,0.5,106.6000000000001,0.08744576523755111,106.6000000000001,0.08566942211265013
108.0000000000001,0.5,108.0000000000001,0.08763689596537069,108.0000000000001,0.08584868580844758
109.4000000000001,0.5,109.4000000000001,0.08782776270571224,109.4000000000001,0.08602770254137072
110.8000000000001,0.5,110.8000000000001,0.08801836593073592,110.8000000000001,0.08620647318708717
112.2000000000001,0.5,112.2000000000001,0.08820870608500163,112.2000000000001,0.08638499859522798
113.6000000000001,0.5,113.6000000000001,0.08839878358421963,113.6000000000001,0.08656327958825458
115.0000000000001,0.5,115.0000000000001,0.08858859881390584,115.0000000000001,0.08674131696023421
116.4000000000001,0.5,116.4000000000001,0.0887781521279333,116.4000000000001,0.08691911147553272
117.8000000000001,0.5,117.8000000000001,0.0889674438469658,117.8000000000001,0.08709666386738787
119.2000000000001,0.5,119.2000000000001,0.08915647425677882,119.2000000000001,0.08727397483636509
120.6000000000002,0.5,120.6000000000002,0.08934524360642959,120.6000000000002,0.08745104504871461
122.0000000000002,0.5,122.0000000000002,0.08953375210630811,122.0000000000002,0.08762787513457274
123.4000000000002,0.5,123.4000000000002,0.08972199992601312,123.4000000000002,0.08780446568602489
124.8000000000002,0.5,124.8000000000002,0.08990998719207216,124.8000000000002,0.08798081725502532
126.2000000000002,0.5,126.2000000000002,0.09009771398549155,126.2000000000002,0.0881569303511472
127.6000000000002,0.5,127.6000000000002,0.09028518033911674,127.6000000000002,0.08833280543915882
129.0000000000002,0.5,129.0000000000002,0.09047238623477311,129.0000000000002,0.08850844293641348
130.4000000000002,0.5,130.4000000000002,0.09065933160022827,130.4000000000002,0.08868384321003872
131.8000000000002,0.5,131.8000000000002,0.09084601630589909,131.8000000000002,0.08885900657391214
133.2000000000002,0.5,133.2000000000002,0.09103244016134211,133.2000000000002,0.08903393328541843
134.6000000000002,0.5,134.6000000000002,0.09121860291147128,134.6000000000002,0.08920862354195865
136.0000000000002,0.5,136.0000000000002,0.09140450423252999,136.0000000000002,0.08938307747720517
137.4000000000002,0.5,137.4000000000002,0.09159014372776894,137.4000000000002,0.08955729515709963
138.8000000000002,0.5,138.8000000000002,0.09177552092285249,138.8000000000002,0.08973127657554977
140.2000000000002,0.5,140.2000000000002,0.09196063526094279,140.2000000000002,0.08990502164984691
141.6000000000002,0.5,141.6000000000002,0.09214548609747636,141.6000000000002,0.09007853021575814
143.0000000000002,0.5,143.0000000000002,0.09233007269462158,143.0000000000002,0.09025180202229176
144.4000000000002,0.5,144.4000000000002,0.09251439421538377,144.4000000000002,0.09042483672612787
145.8000000000002,0.5,145.8000000000002,0.0926984497173878,145.8000000000002,0.09059763388567783
147.2000000000002,0.5,147.2000000000002,0.09288223814628321,147.2000000000002,0.09077019295479427
148.6000000000003,0.5,148.6000000000003,0.09306575832881242,148.6000000000003,0.09094251327606535
150,0.5,150,0.09324900896550077,150,0.09111459407374431
