"/net2 (R0=1000,Rf0=500) X","/net2 (R0=1000,Rf0=500) Y","/net2 (R0=3000,Rf0=1500) X","/net2 (R0=3000,Rf0=1500) Y","/net2 (R0=5000,Rf0=2500) X","/net2 (R0=5000,Rf0=2500) Y","/net2 (R0=7500,Rf0=3750) X","/net2 (R0=7500,Rf0=3750) Y","/net2 (R0=10000,Rf0=5000) X","/net2 (R0=10000,Rf0=5000) Y","/net2 (R0=15000,Rf0=7500) X","/net2 (R0=15000,Rf0=7500) Y","/net2 (R0=17500,Rf0=8750) X","/net2 (R0=17500,Rf0=8750) Y","/net2 (R0=20000,Rf0=10000) X","/net2 (R0=20000,Rf0=10000) Y","/net2 (R0=25000,Rf0=12500) X","/net2 (R0=25000,Rf0=12500) Y","/net2 (R0=27500,Rf0=13750) X","/net2 (R0=27500,Rf0=13750) Y","/net2 (R0=30000,Rf0=15000) X","/net2 (R0=30000,Rf0=15000) Y","/net2 (R0=35000,Rf0=17500) X","/net2 (R0=35000,Rf0=17500) Y","/net2 (R0=37500,Rf0=18750) X","/net2 (R0=37500,Rf0=18750) Y","/net2 (R0=40000,Rf0=20000) X","/net2 (R0=40000,Rf0=20000) Y"
0.5546666666666666,0.008627202914429404,0.5546666666666666,0.02097334985573722,0.5546666666666666,0.02978110385291761,0.5546666666666666,0.03809473814691205,0.5546666666666666,0.04459971291609893,0.5546666666666666,0.05446235929335373,0.5546666666666666,0.05839131581267999,0.5546666666666666,0.06186558289219822,0.5546666666666666,0.0678116195805656,0.5546666666666666,0.07040462443223196,0.5546666666666666,0.07280062440177709,0.5546666666666666,0.07711688899044401,0.5546666666666666,0.0790805635832805,0.5546666666666666,0.08093683036544932
0.5653333333333334,0.008629208077345636,0.5653333333333334,0.02098535842683,0.5653333333333334,0.0298059001111582,0.5653333333333334,0.03813672331446326,0.5653333333333334,0.0446593264485476,0.5653333333333334,0.05455758592095603,0.5653333333333334,0.05850443745346404,0.5653333333333334,0.06199667003509411,0.5653333333333334,0.06797894139524797,0.5653333333333334,0.07059026291587511,0.5653333333333334,0.07300474168052853,0.5653333333333334,0.07735852598936788,0.5653333333333334,0.07934127455690618,0.5653333333333334,0.08121684387366003
0.5760000000000001,0.008631318927676717,0.5760000000000001,0.02099800817867758,0.5760000000000001,0.02983203429263807,0.5760000000000001,0.03818100065825594,0.5760000000000001,0.0447222308331613,0.5760000000000001,0.05465818280414618,0.5760000000000001,0.0586240059744132,0.5760000000000001,0.06213530663099352,0.5760000000000001,0.06815610324955321,0.5760000000000001,0.07078693344225671,0.5760000000000001,0.07322111671898301,0.5760000000000001,0.07761498047278972,0.5760000000000001,0.07961814033994923,0.5760000000000001,0.08151438987018703
0.5866666666666668,0.008633529460072618,0.5866666666666668,0.0210112643564681,0.5866666666666668,0.02985943671343558,0.5866666666666668,0.03822745624278473,0.5866666666666668,0.04478826987146811,0.5866666666666668,0.05476391829439856,0.5866666666666668,0.05874975705842361,0.5866666666666668,0.06228119924697231,0.5866666666666668,0.06834276460657132,0.5866666666666668,0.07099427773917978,0.5866666666666668,0.07344937757217787,0.5866666666666668,0.07788586594163463,0.5866666666666668,0.07991077386821079,0.5866666666666668,0.08182908541674994
0.5973333333333335,0.008635833350266308,0.5973333333333335,0.02102509024951842,0.5973333333333335,0.02988803358104304,0.5973333333333335,0.03827596905832808,0.5973333333333335,0.04485727718697886,0.5973333333333335,0.05487454418740886,0.5973333333333335,0.05888140661640778,0.5973333333333335,0.0624340314710645,0.5973333333333335,0.06853855563976281,0.5973333333333335,0.07121190518069774,0.5973333333333335,0.07368911696562189,0.5973333333333335,0.07817075496728505,0.5973333333333335,0.08021874456790275,0.5973333333333335,0.08216050166154765
0.6080000000000002,0.008638224080807885,0.6080000000000002,0.02103944792841869,0.6080000000000002,0.02991774848950817,0.6080000000000002,0.03832641350072284,0.6080000000000002,0.04492907967621529,0.6080000000000002,0.05498980101888131,0.6080000000000002,0.0590186569511268,0.6080000000000002,0.06259347090844751,0.6080000000000002,0.06874308579199369,0.6080000000000002,0.07143940207940971,0.6080000000000002,0.07393990229049026,0.6080000000000002,0.07846919050616254,0.6080000000000002,0.0805415902885175,0.6080000000000002,0.08250817636372287
0.6186666666666669,0.008640695041265835,0.6186666666666669,0.02105429883212728,0.6186666666666669,0.02994850360937339,0.6186666666666669,0.03837866134281619,0.6186666666666669,0.04500350024872245,0.6186666666666669,0.05510942225506554,0.6186666666666669,0.05916120162446194,0.6186666666666669,0.06275917469297032,0.6186666666666669,0.06895595048070534,0.6186666666666669,0.07167633894246156,0.6186666666666669,0.07420128338069047,0.6186666666666669,0.07878069463151698,0.6186666666666669,0.08087882646882695,0.6186666666666669,0.08287162346460568
0.6293333333333336,0.008643239605253074,0.6293333333333336,0.02106960421885305,0.6293333333333336,0.02998022060052491,0.6293333333333336,0.03843258324433114,0.6293333333333336,0.04508035992133968,0.6293333333333336,0.05523313747912536,0.6293333333333336,0.05930872914637306,0.6293333333333336,0.06293079364896917,0.6293333333333336,0.06917673611616991,0.6293333333333336,0.07192227587349841,0.6293333333333336,0.07447279826884,0.6293333333333336,0.0791047749074997,0.6293333333333336,0.08122995277399368,0.6293333333333336,0.08325033995603716
0.6400000000000003,0.008645851187351937,0.6400000000000003,0.02108532549878495,0.6400000000000003,0.03001282128468309,0.6400000000000003,0.03848804986132816,0.6400000000000003,0.04515947935227697,0.6400000000000003,0.05536067470602048,0.6400000000000003,0.05946092564094215,0.6400000000000003,0.0631079752808774,0.6400000000000003,0.06940502365291046,0.6400000000000003,0.07217676636111234,0.6400000000000003,0.0747539771815203,0.6400000000000003,0.07944092870371681,0.6400000000000003,0.08159445751996364,0.6400000000000003,0.08364381037892296
0.6506666666666671,0.008648523283209034,0.6506666666666671,0.02110142446790131,0.6506666666666671,0.03004622811666225,0.6506666666666671,0.03854493262042662,0.6506666666666671,0.04524067990611651,0.6506666666666671,0.05549176196738222,0.6506666666666671,0.05961747665520981,0.6506666666666671,0.0632903657799819,0.6506666666666671,0.06964039090918162,0.6506666666666671,0.07243935971058732,0.6506666666666671,0.07504434505205057,0.6506666666666671,0.07978864576928331,0.6506666666666671,0.08197182022345878,0.6506666666666671,0.08405150930891135
0.6613333333333338,0.008651249495937279,0.6613333333333338,0.02111786346130688,0.6613333333333338,0.03008036449193888,0.6613333333333338,0.0386031042203478,0.6613333333333338,0.04532378433726832,0.6613333333333338,0.0556261283022615,0.6613333333333338,0.05977806827000445,0.6613333333333338,0.06347761123030594,0.6613333333333338,0.06988241388037983,0.6613333333333338,0.0727096023659458,0.6613333333333338,0.07534342281825941,0.6613333333333338,0.08014740937325199,0.6613333333333338,0.08236151260307654,0.6613333333333338,0.08447290217253502
0.6720000000000005,0.008654023551650391,0.6720000000000005,0.02113460544271182,0.6720000000000005,0.03011515492434574,0.6720000000000005,0.03866243891711219,0.6720000000000005,0.04540861717067327,0.6720000000000005,0.05576350427616868,0.6720000000000005,0.05994238765621816,0.6720000000000005,0.06366935817753949,0.6720000000000005,0.07013066724988497,0.6720000000000005,0.07298703834487982,0.6720000000000005,0.07565072774648458,0.6720000000000005,0.08051669628810612,0.6720000000000005,0.08276299832506311,0.6720000000000005,0.08490744470355442
0.6826666666666672,0.008656839306563937,0.6826666666666672,0.02115161404436764,0.6826666666666672,0.03015052512301171,0.6826666666666672,0.0387228126414259,0.6826666666666672,0.045495004847668,0.6826666666666672,0.05590362213387406,0.6826666666666672,0.06011012320013551,0.6826666666666672,0.06386525370240598,0.6826666666666672,0.07038472427293123,0.6826666666666672,0.07327120897865835,0.6826666666666672,0.07596577298993025,0.6826666666666672,0.08089597585532271,0.6826666666666672,0.08317573174739028,0.6826666666666672,0.08535458130709486
0.6933333333333339,0.008659690747690948,0.6933333333333339,0.02116885356938389,0.6933333333333339,0.03018640199282848,0.6933333333333339,0.03878410298871725,0.6933333333333339,0.04558277569362661,0.6933333333333339,0.05604621567402,0.6933333333333339,0.06028096430101249,0.6933333333333339,0.06406494511644281,0.6933333333333339,0.07064415618018728,0.6933333333333339,0.07356165211755472,0.6933333333333339,0.07628806655549669,0.6933333333333339,0.0812847083330369,0.6933333333333339,0.08359915587457596,0.6933333333333339,0.0858137425560782
0.7040000000000006,0.008662571988781013,0.7040000000000006,0.02118628896612816,0.7040000000000006,0.03022271357818029,0.7040000000000006,0.03884618911472292,0.7040000000000006,0.04567175975341595,0.7040000000000006,0.0561910199171168,0.7040000000000006,0.06045460092491269,0.7040000000000006,0.06426807937634024,0.7040000000000006,0.07090853122071133,0.7040000000000006,0.07385790093287402,0.7040000000000006,0.07661710982131686,0.7040000000000006,0.08168234268978815,0.7040000000000006,0.08403269969765699,0.7040000000000006,0.08628434200447195
0.7146666666666673,0.008665477262814454,0.7146666666666673,0.02120388578241676,0.7146666666666673,0.03025938896563746,0.7146666666666673,0.03890895156279992,0.7146666666666673,0.04576178853133869,0.7146666666666673,0.05633777062407012,0.7146666666666673,0.06063072298181716,0.7146666666666673,0.06447430229364463,0.7146666666666673,0.07117741344011656,0.7146666666666673,0.07415948242074012,0.7146666666666673,0.07695239571936327,0.7146666666666673,0.08208831397666828,0.7146666666666673,0.08447577506056204,0.7146666666666673,0.08676577246754903
0.7253333333333341,0.008668400912076454,0.7253333333333341,0.02122161010553485,0.7253333333333341,0.03029635815789872,0.7253333333333341,0.03897227204345986,0.7253333333333341,0.04585269466427194,0.7253333333333341,0.05648620371003501,0.7253333333333341,0.06080901957873029,0.7253333333333341,0.06468325760026072,0.7253333333333341,0.07145036126971961,0.7253333333333341,0.07446591569097238,0.7253333333333341,0.07729340667400447,0.7253333333333341,0.08250204038400993,0.7253333333333341,0.08492777316680342,0.7253333333333341,0.08725740189104121
0.7360000000000008,0.008671337376600377,0.7360000000000008,0.02123942849272167,0.7360000000000008,0.03033355192844247,0.7360000000000008,0.03903603318192565,0.7360000000000008,0.04594431155017516,0.7360000000000008,0.0566360545883243,0.7360000000000008,0.06098917818966003,0.7360000000000008,0.06489458591682505,0.7360000000000008,0.07172692598602208,0.7360000000000008,0.07477671010664635,0.7360000000000008,0.07763961236841893,0.7360000000000008,0.08292292006773809,0.7360000000000008,0.0853880608187112,0.7360000000000008,0.08775856890912162
0.7466666666666675,0.008674281181578676,0.7466666666666675,0.02125730789565457,0.7466666666666675,0.03037090166408105,0.7466666666666675,0.03910011824573912,0.7466666666666675,0.04603647294887614,0.7466666666666675,0.05678705747101516,0.7466666666666675,0.06117088377398041,0.7466666666666675,0.06510792366034138,0.7466666666666675,0.07200665008694943,0.7466666666666675,0.075091363325947,0.7466666666666675,0.07799046739595231,0.7466666666666675,0.08335032781442515,0.7466666666666675,0.08585597646509971,0.7466666666666675,0.08826857817489162
0.7573333333333342,0.008677226924190106,0.7573333333333342,0.02127521558157782,0.7573333333333342,0.03040833920083618,0.7573333333333342,0.03916441086150897,0.7573333333333342,0.04612901256795914,0.7573333333333342,0.05693894464659648,0.7573333333333342,0.06135381786738353,0.7573333333333342,0.0653229019192185,0.7573333333333342,0.07228906562133652,0.7573333333333342,0.07540935928737087,0.7573333333333342,0.07834540884229522,0.7573333333333342,0.08378361160238865,0.7573333333333342,0.08633082612169739,0.7573333333333342,0.08878669553594631
0.7680000000000009,0.008680169260178321,0.7680000000000009,0.02129311905305842,0.7680000000000009,0.03044579665719487,0.7680000000000009,0.03922879472763958,0.7680000000000009,0.04622176364344954,0.7680000000000009,0.05709144575029411,0.7680000000000009,0.06153765766415349,0.7680000000000009,0.06553914531771067,0.7680000000000009,0.07257369250089277,0.7680000000000009,0.0757301661716052,0.7680000000000009,0.07870385383650298,0.7680000000000009,0.08422208910825481,0.7680000000000009,0.086811879221252,0.7680000000000009,0.08931214312111709
0.7786666666666676,0.008683102890432094,0.7786666666666676,0.02131098596785848,0.7786666666666676,0.03048320626781133,0.7786666666666676,0.03929315332823549,0.7786666666666676,0.04631455852272552,0.7786666666666676,0.05724428703927539,0.7786666666666676,0.06172207510557891,0.7786666666666676,0.06575627088743638,0.7786666666666676,0.07286003681891685,0.7786666666666676,0.07605323436833276,0.7786666666666676,0.07906519710364475,0.7786666666666676,0.08466504420395433,0.7786666666666676,0.08729836444636224,0.7786666666666676,0.08984409440177837
0.7893333333333343,0.008686022547755102,0.7893333333333343,0.02132878406006175,0.7893333333333343,0.03052050022003195,0.7893333333333343,0.03935736965226816,0.7893333333333343,0.04640722825556681,0.7893333333333343,0.05739719068270682,0.7893333333333343,0.06190673598684005,0.7893333333333343,0.06597388696088773,0.7893333333333343,0.07314758919709259,0.7893333333333343,0.07637799447332624,0.7893333333333343,0.07942880854930488,0.7893333333333343,0.08511172348743752,0.7893333333333343,0.08778946559762696,0.7893333333333343,0.09038166929208659
0.800000000000001,0.008688922983981578,0.800000000000001,0.02134648106339006,0.800000000000001,0.03055761049519599,0.800000000000001,0.03942132592139398,0.800000000000001,0.0464996021983278,0.800000000000001,0.05754987407542664,0.800000000000001,0.06209129909335013,0.800000000000001,0.06619159210054709,0.800000000000001,0.0734358231806088,0.800000000000001,0.0767038553404128,0.800000000000001,0.07979403090577057,0.800000000000001,0.08556133289171115,0.800000000000001,0.08828431755204688,0.800000000000001,0.09092392935639934
0.8106666666666678,0.008691801708877575,0.8106666666666678,0.0213640614473984,0.8106666666666678,0.03059450400631733,0.8106666666666678,0.03948496422828895,0.8106666666666678,0.0465915957068803,0.8106666666666678,0.05770219513735431,0.8106666666666678,0.06227559204664745,0.8106666666666678,0.06640918276422728,0.8106666666666678,0.07372447080844541,0.8106666666666678,0.07703051597093234,0.8106666666666678,0.08016052967337645,0.8106666666666678,0.08601346937156565,0.8106666666666678,0.08878248185119623,0.8106666666666678,0.09147039944474067
0.8213333333333345,0.008694657347069543,0.8213333333333345,0.02138151644666623,0.8213333333333345,0.03063116178410563,0.8213333333333345,0.0395482508532999,0.8213333333333345,0.04668315886135043,0.8213333333333345,0.05785406843746904,0.8213333333333345,0.06245951045838732,0.8213333333333345,0.06662653500388575,0.8213333333333345,0.07401336776885321,0.8213333333333345,0.07735779148726248,0.8213333333333345,0.08052809924245762,0.8213333333333345,0.0864678851294029,0.8213333333333345,0.08928368879241814,0.8213333333333345,0.09202078680038582
0.8320000000000012,0.008697479547941037,0.8320000000000012,0.02139878233484903,0.8320000000000012,0.03066744925513038,0.8320000000000012,0.0396109521295521,0.8320000000000012,0.04677395192763866,0.8320000000000012,0.0580049259924062,0.8320000000000012,0.06264236438105097,0.8320000000000012,0.06684283139895414,0.8320000000000012,0.07430142385944694,0.8320000000000012,0.07768444562590066,0.8320000000000012,0.08089535025956292,0.8320000000000012,0.08692286131728863,0.8320000000000012,0.08978604169651856,0.8320000000000012,0.0925730069586768
0.8426666666666679,0.008700261691819566,0.8426666666666679,0.02141581802318885,0.8426666666666679,0.03070327908852643,0.8426666666666679,0.03967291533981636,0.8426666666666679,0.04686375140678673,0.8426666666666679,0.05815438954557441,0.8426666666666679,0.06282369164844688,0.8426666666666679,0.06705752127685075,0.8426666666666679,0.07458789652619684,0.8426666666666679,0.07800963181810623,0.8426666666666679,0.08126132623990193,0.8426666666666679,0.08737720181211464,0.8426666666666679,0.09028821332263783,0.8426666666666679,0.09312559279673385
0.8533333333333346,0.008702998004425028,0.8533333333333346,0.02143258747352721,0.8533333333333346,0.03073857434911005,0.8533333333333346,0.039734005277203,0.8533333333333346,0.04695235849298706,0.8533333333333346,0.05830211952588361,0.8533333333333346,0.06300307545234926,0.8533333333333346,0.0672701057096039,0.8533333333333346,0.07487210665870245,0.8533333333333346,0.07833257213042132,0.8533333333333346,0.08162514399696172,0.8533333333333346,0.08782979122515311,0.8533333333333346,0.09078895977532235,0.8533333333333346,0.09367716230098901
0.8640000000000013,0.008705682902672747,0.8640000000000013,0.02144905571116703,0.8640000000000013,0.03077326014332691,0.8640000000000013,0.03979408985930286,0.8640000000000013,0.0470395783083712,0.8640000000000013,0.05844778074814917,0.8640000000000013,0.06318010288300489,0.8640000000000013,0.06748008860159446,0.8640000000000013,0.07515337377305553,0.8640000000000013,0.07865248393392936,0.8640000000000013,0.08198591138559884,0.8640000000000013,0.08827949346181538,0.8640000000000013,0.09128700877595017,0.8640000000000013,0.09422629607996234
0.874666666666668,0.008708310839794174,0.874666666666668,0.0214651878838636,0.874666666666668,0.03080726165217956,0.874666666666668,0.03985303674861165,0.874666666666668,0.04712521503335219,0.874666666666668,0.05859103438519783,0.874666666666668,0.0633543552269218,0.874666666666668,0.0676869652385277,0.874666666666668,0.0754310008007327,0.874666666666668,0.07896856266416934,0.874666666666668,0.08234270792511136,0.874666666666668,0.08872512774530493,0.874666666666668,0.09178103323865386,0.874666666666668,0.09477150841861418
0.8853333333333347,0.008710876255593145,0.8853333333333347,0.02148094896274676,0.8853333333333347,0.03084050351118781,0.8853333333333347,0.03991071229653918,0.8853333333333347,0.04720907039636754,0.8853333333333347,0.05873153550606176,0.8853333333333347,0.06352540500254333,0.8853333333333347,0.06789021879690248,0.8853333333333347,0.07570426945695788,0.8853333333333347,0.0792799765685496,0.8853333333333347,0.08269457889227749,0.8853333333333347,0.0891654613276387,0.8853333333333347,0.09226964328504297,0.8853333333333347,0.09531123863014661
0.8960000000000015,0.008713373560028173,0.8960000000000015,0.02149630364734371,0.8960000000000015,0.03087290961980978,0.8960000000000015,0.03996698123079194,0.8960000000000015,0.04729094324236589,0.8960000000000015,0.0588689324167822,0.8960000000000015,0.06369281518875713,0.8960000000000015,0.06808931945820486,0.8960000000000015,0.07597243911346556,0.8960000000000015,0.07958586545252021,0.8960000000000015,0.08304053394205256,0.8960000000000015,0.08959920790867489,0.8960000000000015,0.0927513846290961,0.8960000000000015,0.09584384949624283
0.9066666666666682,0.008715797132697311,0.9066666666666682,0.02151121636865533,0.9066666666666682,0.03090440315842755,0.9066666666666682,0.04002170670473899,0.9066666666666682,0.04737062963072548,0.9066666666666682,0.0590028669015721,0.9066666666666682,0.06385613955948109,0.9066666666666682,0.06828372485084559,0.9066666666666682,0.07623474749970068,0.9066666666666682,0.07988534153858279,0.9066666666666682,0.08337954815261826,0.9066666666666682,0.09002502919872712,0.9066666666666682,0.09322474052197197,0.9066666666666682,0.09636762972704616
0.9173333333333349,0.008718141334174853,0.9173333333333349,0.02152565136588871,0.9173333333333349,0.03093490676231969,0.9173333333333349,0.0400747506228003,0.9173333333333349,0.04744792334026729,0.9173333333333349,0.05913297516876339,0.9173333333333349,0.06401492389243926,0.9173333333333349,0.06847288155212808,0.9173333333333349,0.07649041289479959,0.9173333333333349,0.0801774920666324,0.9173333333333349,0.08371056508981026,0.9173333333333349,0.09044153915293576,0.9173333333333349,0.09368813674952421,0.9173333333333349,0.09688079989484581
0.9280000000000016,0.008720400529673602,0.9280000000000016,0.02153957284013377,0.9280000000000016,0.03096434286023983,0.9280000000000016,0.04012597425650414,0.9280000000000016,0.04752261680476109,0.9280000000000016,0.0592588895484736,0.9280000000000016,0.06416870811445075,0.9280000000000016,0.06865622773078661,0.9280000000000016,0.07673863793734551,0.9280000000000016,0.0804613837912676,0.9280000000000016,0.08403250207898506,0.9280000000000016,0.09084731113954558,0.9280000000000016,0.09413994998418389,0.9280000000000016,0.09738152218170018
0.9386666666666683,0.008722569127727148,0.9386666666666683,0.0215529452019353,0.9386666666666683,0.03099263421405954,0.9386666666666683,0.04017523921596081,0.9386666666666683,0.04759450257527439,0.9386666666666683,0.05938024111151576,0.9386666666666683,0.06431702959504282,0.9386666666666683,0.06883319718866289,0.9386666666666683,0.07697861542022158,0.9386666666666683,0.08073606980604715,0.9386666666666683,0.08434425818252632,0.9386666666666683,0.09124088869145998,0.9386666666666683,0.09457852022117533,0.9386666666666683,0.09786791475189367
0.949333333333335,0.0087246416381701,0.949333333333335,0.02156573343949256,0.949333333333335,0.03101970471668663,0.949333333333335,0.04022240887771827,0.949333333333335,0.04766337545872856,0.949333333333335,0.05949666346911938,0.949333333333335,0.06445942791063472,0.949333333333335,0.06900322519228089,0.949333333333335,0.07720953661812355,0.949333333333335,0.08100059933146837,0.949333333333335,0.08464472561631239,0.949333333333335,0.09162080078715974,0.949333333333335,0.09500216835830369,0.949333333333335,0.09833807192291959
0.9600000000000017,0.008726612755059563,0.9600000000000017,0.02157790364268994,0.9600000000000017,0.03104548052346481,0.9600000000000017,0.04026735040149886,0.9600000000000017,0.04772903552825569,0.9600000000000017,0.05960779809198081,0.9600000000000017,0.06459545149859762,0.9600000000000017,0.06916575660159055,0.9600000000000017,0.07743060285533458,0.9600000000000017,0.081254031287583,0.9600000000000017,0.08493280554830078,0.9600000000000017,0.09198558287274654,0.9600000000000017,0.0954092202744995,0.9600000000000017,0.09879009163624086
0.9706666666666685,0.008728477471274202,0.9706666666666685,0.02158942372494256,0.9706666666666685,0.0310698916066767,0.9706666666666685,0.04030993749355469,0.9706666666666685,0.04779129223802388,0.9706666666666685,0.05971330155054547,0.9706666666666685,0.06472466669849876,0.9706666666666685,0.06932025689680847,0.9706666666666685,0.07764104114982398,0.9706666666666685,0.08149545261997514,0.9706666666666685,0.08520742939090079,0.9706666666666685,0.09233380505081373,0.9706666666666685,0.09579803900057678,0.9706666666666685,0.09922211199289641
0.9813333333333352,0.008730231231925709,0.9813333333333352,0.02160026438730637,0.9813333333333352,0.03109287382802592,0.9813333333333352,0.04035005408355394,0.9813333333333352,0.04784996988861794,0.9813333333333352,0.05981285510108767,0.9813333333333352,0.06484666970549452,0.9813333333333352,0.06946622673731712,0.9813333333333352,0.07784012481433424,0.9813333333333352,0.08172400239868367,0.9813333333333352,0.08546758675616975,0.9813333333333352,0.09266410893282694,0.9813333333333352,0.09616706665419081,0.9813333333333352,0.09963235870556043
0.9920000000000019,0.008731870132596747,0.9920000000000019,0.02161040036231245,0.9920000000000019,0.03111437160900575,0.9920000000000019,0.04038759905554587,0.9920000000000019,0.0479049146501131,0.9920000000000019,0.05990617697472307,0.9920000000000019,0.06496110187732247,0.9920000000000019,0.06960322058537836,0.9920000000000019,0.07802719975361722,0.9920000000000019,0.08193890254505835,0.9920000000000019,0.08571236105304407,0.9920000000000019,0.09297525440524737,0.9920000000000019,0.09651487753293347,0.9920000000000019,0.1000192050080169
1.002666666666669,0.008733391164469407,1.002666666666669,0.02161981195038256,1.002666666666669,0.03113434122659974,1.002666666666669,0.04042249208127389,1.002666666666669,0.04795600321397126,1.002666666666669,0.0599930374919385,1.002666666666669,0.06506766854630675,1.002666666666669,0.06973086957726982,1.002666666666669,0.07820171671013731,1.002666666666669,0.0821394954772298,1.002666666666669,0.08594097305757069,1.002666666666669,0.09326617672285149,1.002666666666669,0.09684024281929726,1.002666666666669,0.100381244513353
1.013333333333335,0.008734792500024133,1.013333333333335,0.02162848680948845,1.013333333333335,0.03115275465041839,1.013333333333335,0.04045468040833458,1.013333333333335,0.04800315285645505,1.013333333333335,0.0600732766281391,1.013333333333335,0.06516616087350877,1.013333333333335,0.06984890808305147,1.013333333333335,0.07836326868109897,1.013333333333335,0.08232528777249511,1.013333333333335,0.08615283141797085,1.013333333333335,0.09353605257850446,1.013333333333335,0.09714220536851832,1.013333333333335,0.1007173752991532
1.024000000000002,0.008736073798938093,1.024000000000002,0.02163642187122925,1.024000000000002,0.03116960365075264,1.024000000000002,0.04048414612756408,1.024000000000002,0.04804633221275707,1.024000000000002,0.06014682282262998,1.024000000000002,0.06525647925279343,1.024000000000002,0.06995720215402637,1.024000000000002,0.07851163100520887,1.024000000000002,0.08249599694765476,1.024000000000002,0.08634758676362878,1.024000000000002,0.09378437084372598,1.024000000000002,0.09742015973019778,1.024000000000002,0.1010268897912719
1.034666666666668,0.008737236494743698,1.034666666666668,0.02164362513775711,1.034666666666668,0.03118490365372363,1.034666666666668,0.04051091299853565,1.034666666666668,0.0480855714045588,1.034666666666668,0.06021371069179073,1.034666666666668,0.0653386553738235,1.034666666666668,0.0700557763685369,1.034666666666668,0.07864679927274743,1.034666666666668,0.08265159574212665,1.034666666666668,0.08652518296829748,1.034666666666668,0.09401099965437165,1.034666666666668,0.09767392803643556,1.034666666666668,0.1013095599724351
1.045333333333335,0.008738284003371916,1.045333333333335,0.02165011699287131,1.045333333333335,0.03119869656115935,1.045333333333335,0.04053505145711162,1.045333333333335,0.04812096949283626,1.045333333333335,0.06027409414917431,1.045333333333335,0.06541286862084793,1.045333333333335,0.07014483385699539,1.045333333333335,0.07876901780668695,1.045333333333335,0.08279234549989095,1.045333333333335,0.08668589591374054,1.045333333333335,0.09421623738139077,1.045333333333335,0.0979038177411171,1.045333333333335,0.1015657022504102
1.056000000000002,0.008739221784694235,1.056000000000002,0.02165593059802874,1.056000000000002,0.03121105161897944,1.056000000000002,0.04055668019275217,1.056000000000002,0.04815269687835073,1.056000000000002,0.06032825082856692,1.056000000000002,0.06547945173129739,1.056000000000002,0.0702247633746116,1.056000000000002,0.07887879018522127,1.056000000000002,0.0829188087609771,1.056000000000002,0.08683034838866165,1.056000000000002,0.09440083280850947,1.056000000000002,0.09811064469805038,1.056000000000002,0.1017962035298874
1.066666666666668,0.008740057199881522,1.066666666666668,0.02166111101653388,1.066666666666668,0.03122206357183332,1.066666666666668,0.04057596295257245,1.066666666666668,0.04818099066691182,1.066666666666668,0.06037657437807308,1.066666666666668,0.06553888146341579,1.066666666666668,0.07029612827958498,1.066666666666668,0.07897686463109586,1.066666666666668,0.08303183273239866,1.066666666666668,0.08695949153719391,1.066666666666668,0.0945659621120946,1.066666666666668,0.09829570761475835,1.066666666666668,0.1020024928771063
1.077333333333335,0.008740799147359238,1.077333333333335,0.02166571295754368,1.077333333333335,0.03123184787077528,1.077333333333335,0.04059310015769838,1.077333333333335,0.04820614238218294,1.077333333333335,0.06041955353751869,1.077333333333335,0.06559175291276656,1.077333333333335,0.07035963575522199,1.077333333333335,0.07906419190387691,1.077333333333335,0.08313250086865789,1.077333333333335,0.08707454964255651,1.077333333333335,0.09471315842851834,1.077333333333335,0.09846070911873267,1.077333333333335,0.1021864534416557
1.088000000000001,0.008741457519437099,1.088000000000001,0.02166979740050157,1.088000000000001,0.0312405334873592,1.088000000000001,0.04060831629963672,1.088000000000001,0.04822847944393316,1.088000000000001,0.06045774041270642,1.088000000000001,0.06563874044020072,1.088000000000001,0.07041608982631264,1.088000000000001,0.07914186055376284,1.088000000000001,0.0832220581499146,1.088000000000001,0.08717693462001805,1.088000000000001,0.0948442021437876,1.088000000000001,0.0986076325541201,1.088000000000001,0.1023502848096863
1.098666666666668,0.008742042575142375,1.098666666666668,0.02167342769361946,1.098666666666668,0.03124825459822506,1.098666666666668,0.04062184533469611,1.098666666666668,0.0482483436728797,1.098666666666668,0.06049171353980985,1.098666666666668,0.06568055210527975,1.098666666666668,0.07046633646707118,1.098666666666668,0.07921102099346326,1.098666666666668,0.08330182329249645,1.098666666666668,0.08726814537793484,1.098666666666668,0.09496099138028215,1.098666666666668,0.09873859638373171,1.098666666666668,0.1024963402237024
1.109333333333335,0.008742564345305921,1.109333333333335,0.02167666584847511,1.109333333333335,0.03125514267945384,1.109333333333335,0.04063391678094706,1.109333333333335,0.04826607080388343,1.109333333333335,0.06052204258877168,1.109333333333335,0.06571788605967982,1.109333333333335,0.07051121099255511,1.109333333333335,0.07927281250716089,1.109333333333335,0.08337310422841428,1.109333333333335,0.08734967078697112,1.109333333333335,0.09506541681710208,1.109333333333335,0.09885571333097661,1.109333333333335,0.1026269689959052
1.120000000000001,0.00874303216431766,1.120000000000001,0.02167956961901482,1.120000000000001,0.03126132026631023,1.120000000000001,0.04064474472699389,1.120000000000001,0.04828197426480443,1.120000000000001,0.06054926032543779,1.120000000000001,0.0657513958491476,1.120000000000001,0.07055149612403072,1.120000000000001,0.07932830485978289,1.120000000000001,0.0834371303718319,1.120000000000001,0.08742291178897403,1.120000000000001,0.0951592609023974,1.120000000000001,0.09896097683434082,1.120000000000001,0.1027443893610868
