FeaturesParamTransientACNN.csv
Stage 1 Output
Signal, RMS, Variance, Slope, MAE, MSE
/out1 (OFF=0.4723154) Y,1.114331e+00,5.744502e-02,-7.307687e+01,0,0
/out1 (OFF=0.4751678) Y,1.164482e+00,4.669195e-02,-6.586813e+01,0,0
/out1 (OFF=0.4780201) Y,1.210779e+00,3.601804e-02,-5.714049e+01,0,0
/out1 (OFF=0.4808725) Y,1.252979e+00,2.623894e-02,-4.606354e+01,0,0
/out1 (OFF=0.4837248) Y,1.291217e+00,1.798883e-02,-3.738292e+01,0,0
/out1 (OFF=0.4865772) Y,1.324847e+00,1.158655e-02,-2.976115e+01,0,0
/out1 (OFF=0.4894295) Y,1.353247e+00,7.162798e-03,-2.349898e+01,0,0
/out1 (OFF=0.4922819) Y,1.375987e+00,4.517666e-03,-1.880074e+01,0,0
/out1 (OFF=0.4951342) Y,1.393881e+00,2.985143e-03,-1.540167e+01,0,0
/out1 (OFF=0.4979866) Y,1.408273e+00,2.041363e-03,-1.279438e+01,0,0
/out1 (OFF=0.5008389) Y,1.420092e+00,1.423662e-03,-1.110996e+01,0,0
/out1 (OFF=0.5036913) Y,1.429868e+00,1.000000e-03,-9.320090e+00,0,0
/out1 (OFF=0.5065436) Y,1.438030e+00,7.018152e-04,-7.807534e+00,0,0
/out1 (OFF=0.509396) Y,1.444863e+00,4.892659e-04,-6.513184e+00,0,0
/out1 (OFF=0.5122483) Y,1.450583e+00,3.375440e-04,-5.399965e+00,0,0
/out1 (OFF=0.5151007) Y,1.455362e+00,2.300243e-04,-4.446999e+00,0,0
/out1 (OFF=0.517953) Y,1.459343e+00,1.548427e-04,-3.638850e+00,0,0
/out1 (OFF=0.5208054) Y,1.462645e+00,1.031953e-04,-2.963536e+00,0,0
/out1 (OFF=0.5236577) Y,1.465374e+00,6.842027e-05,-2.409504e+00,0,0
/out1 (OFF=0.5265101) Y,1.467621e+00,4.547443e-05,-1.964174e+00,0,0
/out1 (OFF=0.5293624) Y,1.469469e+00,3.059725e-05,-1.613439e+00,0,0
/out1 (OFF=0.5322148) Y,1.470994e+00,2.106165e-05,-1.342062e+00,0,0
/out1 (OFF=0.5350671) Y,1.472260e+00,1.496259e-05,-1.134676e+00,0,0
/out1 (OFF=0.5379195) Y,1.473324e+00,1.102469e-05,-9.768461e-01,0,0
/out1 (OFF=0.5407718) Y,1.474233e+00,8.428658e-06,-8.562045e-01,0,0
/out1 (OFF=0.5436242) Y,1.475022e+00,6.663735e-06,-7.458416e-01,0,0
/out1 (OFF=0.5464765) Y,1.475720e+00,5.424080e-06,-6.751820e-01,0,0
