FeaturesParamTransientACPAP.csv
Stage 1 Output
Signal, RMS, Variance, Slope, MAE, MSE
/out1 (OFF=0.1756711) Y,1.825786e-01,5.448744e-21,1.169334e-08,6.719813e-02,4.515588e-03
/out1 (OFF=0.1785235) Y,1.825786e-01,5.492345e-21,1.181269e-08,6.719997e-02,4.515836e-03
/out1 (OFF=0.1813758) Y,1.825786e-01,5.140738e-21,1.150681e-08,6.720197e-02,4.516105e-03
/out1 (OFF=0.1842282) Y,1.825786e-01,6.094594e-23,-1.063756e-10,6.720413e-02,4.516395e-03
/out1 (OFF=0.1870805) Y,1.825786e-01,5.552715e-21,1.154681e-08,6.720647e-02,4.516709e-03
/out1 (OFF=0.1899329) Y,1.825786e-01,3.646753e-21,8.785162e-09,6.720899e-02,4.517048e-03
/out1 (OFF=0.1927852) Y,1.825786e-01,5.156914e-21,1.151915e-08,6.721172e-02,4.517415e-03
/out1 (OFF=0.1956376) Y,1.825786e-01,1.380621e-20,1.881120e-08,6.721466e-02,4.517811e-03
/out1 (OFF=0.1984899) Y,1.825786e-01,5.145808e-21,1.129289e-08,6.721784e-02,4.518238e-03
/out1 (OFF=0.2013423) Y,1.825786e-01,5.699579e-23,-1.233769e-10,6.722127e-02,4.518699e-03
/out1 (OFF=0.2041946) Y,1.825786e-01,1.285730e-22,-1.519020e-11,6.722497e-02,4.519197e-03
/out1 (OFF=0.207047) Y,1.825786e-01,3.971577e-22,2.802828e-09,6.722896e-02,4.519734e-03
/out1 (OFF=0.2098993) Y,1.825786e-01,4.123544e-23,-1.106444e-10,6.723327e-02,4.520312e-03
/out1 (OFF=0.2127517) Y,1.825786e-01,2.558231e-23,-2.258468e-10,6.723790e-02,4.520936e-03
/out1 (OFF=0.215604) Y,1.825786e-01,2.931771e-23,-2.166032e-10,6.724290e-02,4.521608e-03
/out1 (OFF=0.2184564) Y,1.825786e-01,4.106551e-23,-2.107180e-10,6.724828e-02,4.522331e-03
/out1 (OFF=0.2213087) Y,1.825786e-01,1.587484e-22,-4.918627e-11,6.725406e-02,4.523109e-03
/out1 (OFF=0.2241611) Y,1.825786e-01,5.283925e-23,-2.563044e-10,6.726030e-02,4.523948e-03
/out1 (OFF=0.2270134) Y,1.825786e-01,1.190954e-23,-2.239902e-10,6.726700e-02,4.524850e-03
/out1 (OFF=0.2298658) Y,1.825786e-01,1.075238e-23,-2.024086e-10,6.727421e-02,4.525820e-03
/out1 (OFF=0.2327181) Y,1.825786e-01,4.814459e-23,-2.283122e-10,6.728196e-02,4.526862e-03
/out1 (OFF=0.2355705) Y,1.825786e-01,1.917149e-23,-2.983302e-10,6.729029e-02,4.527983e-03
/out1 (OFF=0.2384228) Y,1.825786e-01,3.581288e-23,-3.595399e-10,6.729923e-02,4.529186e-03
/out1 (OFF=0.2412752) Y,1.825786e-01,5.169326e-23,-2.822049e-10,6.730884e-02,4.530479e-03
/out1 (OFF=0.2441275) Y,1.825786e-01,9.844713e-23,-4.703784e-10,6.731915e-02,4.531868e-03
/out1 (OFF=0.2469799) Y,1.825786e-01,1.418501e-23,-3.058671e-10,6.733022e-02,4.533358e-03
/out1 (OFF=0.2498322) Y,1.825786e-01,1.284412e-22,-3.623541e-10,6.734209e-02,4.534958e-03
/out1 (OFF=0.2526846) Y,1.825786e-01,7.804509e-24,-3.276076e-10,6.735483e-02,4.536674e-03
/out1 (OFF=0.2555369) Y,1.825786e-01,1.609009e-22,-2.721098e-10,6.736850e-02,4.538515e-03
/out1 (OFF=0.2583893) Y,1.825786e-01,5.308209e-23,-4.240493e-10,6.738315e-02,4.540489e-03
/out1 (OFF=0.2612416) Y,1.825786e-01,1.567764e-23,-4.755204e-10,6.739885e-02,4.542606e-03
/out1 (OFF=0.264094) Y,1.825786e-01,1.360856e-22,-4.818019e-10,6.741569e-02,4.544875e-03
/out1 (OFF=0.2669463) Y,1.825786e-01,1.190293e-23,-5.136193e-10,6.743373e-02,4.547308e-03
/out1 (OFF=0.2697987) Y,1.825786e-01,8.221154e-23,-5.084794e-10,6.745307e-02,4.549916e-03
/out1 (OFF=0.272651) Y,1.825786e-01,1.254911e-23,-6.319746e-10,6.747378e-02,4.552711e-03
/out1 (OFF=0.2755034) Y,1.825786e-01,1.528071e-23,-6.253234e-10,6.749598e-02,4.555707e-03
/out1 (OFF=0.2783557) Y,1.825786e-01,2.854587e-23,-7.561808e-10,6.751976e-02,4.558918e-03
/out1 (OFF=0.2812081) Y,1.825786e-01,5.553670e-23,-5.998460e-10,6.754524e-02,4.562359e-03
/out1 (OFF=0.2840604) Y,1.825786e-01,1.283094e-22,-9.626270e-10,6.757254e-02,4.566048e-03
/out1 (OFF=0.2869128) Y,1.825786e-01,2.698411e-22,-1.073344e-09,6.760179e-02,4.570003e-03
/out1 (OFF=0.2897651) Y,1.825786e-01,2.744313e-22,-7.778605e-10,6.763315e-02,4.574243e-03
/out1 (OFF=0.2926174) Y,1.825786e-01,6.661314e-23,-1.058289e-09,6.766676e-02,4.578791e-03
/out1 (OFF=0.2954698) Y,1.825786e-01,2.724606e-23,-1.039151e-09,6.770280e-02,4.583670e-03
/out1 (OFF=0.2983221) Y,1.825786e-01,6.594239e-23,-1.187137e-09,6.774146e-02,4.588905e-03
/out1 (OFF=0.3011745) Y,1.825786e-01,9.655965e-17,1.577132e-06,6.778285e-02,4.594516e-03
/out1 (OFF=0.3040268) Y,1.825786e-01,3.155661e-21,7.576135e-09,6.782743e-02,4.600560e-03
/out1 (OFF=0.3068792) Y,1.825786e-01,2.791267e-23,-1.344430e-09,6.787524e-02,4.607049e-03
/out1 (OFF=0.3097315) Y,1.825786e-01,1.536347e-16,1.988609e-06,6.792659e-02,4.614023e-03
/out1 (OFF=0.3125839) Y,1.825786e-01,8.410040e-23,-1.449343e-09,6.798181e-02,4.621528e-03
/out1 (OFF=0.3154362) Y,1.825786e-01,6.341882e-23,-1.587701e-09,6.804121e-02,4.629607e-03
/out1 (OFF=0.3182886) Y,1.825786e-01,8.893355e-23,-1.581773e-09,6.810515e-02,4.638313e-03
/out1 (OFF=0.3211409) Y,1.825786e-01,5.643079e-23,-1.800078e-09,6.817405e-02,4.647702e-03
/out1 (OFF=0.3239933) Y,1.825786e-01,1.005428e-22,-1.938673e-09,6.824834e-02,4.657838e-03
/out1 (OFF=0.3268456) Y,1.825786e-01,5.491748e-23,-1.952605e-09,6.832855e-02,4.668792e-03
/out1 (OFF=0.329698) Y,1.825786e-01,6.224668e-23,-2.119865e-09,6.841522e-02,4.680644e-03
/out1 (OFF=0.3325503) Y,1.825786e-01,1.503844e-22,-2.233732e-09,6.850899e-02,4.693484e-03
/out1 (OFF=0.3354027) Y,1.825786e-01,8.908439e-23,-2.143081e-09,6.861057e-02,4.707413e-03
