FeaturesParamTransientACPPN.csv
Stage 1 Output
Signal, RMS, Variance, Slope, MAE, MSE
/out1 (OFF=0.1984899) Y,7.503370e-02,6.845763e-25,7.862258e-11,1.747627e-01,3.054201e-02
/out1 (OFF=0.2013423) Y,7.503370e-02,3.090701e-17,8.930096e-07,1.747661e-01,3.054320e-02
/out1 (OFF=0.2041946) Y,7.503370e-02,1.948615e-25,-5.269899e-11,1.747698e-01,3.054450e-02
/out1 (OFF=0.207047) Y,7.503370e-02,3.392882e-25,-4.838635e-11,1.747738e-01,3.054589e-02
/out1 (OFF=0.2098993) Y,7.503370e-02,4.452095e-25,-6.797301e-11,1.747781e-01,3.054740e-02
/out1 (OFF=0.2127517) Y,7.503370e-02,3.515400e-25,-5.595170e-11,1.747828e-01,3.054902e-02
/out1 (OFF=0.215604) Y,7.503370e-02,2.077743e-25,-6.950332e-11,1.747878e-01,3.055077e-02
/out1 (OFF=0.2184564) Y,7.503370e-02,2.634525e-25,-7.192299e-11,1.747932e-01,3.055265e-02
/out1 (OFF=0.2213087) Y,7.503370e-02,1.235557e-25,-7.951017e-11,1.747989e-01,3.055467e-02
/out1 (OFF=0.2241611) Y,7.503370e-02,1.569567e-25,-9.279011e-11,1.748052e-01,3.055685e-02
/out1 (OFF=0.2270134) Y,7.503370e-02,6.928303e-25,-8.922697e-11,1.748119e-01,3.055919e-02
/out1 (OFF=0.2298658) Y,7.503370e-02,2.671972e-25,-1.079925e-10,1.748191e-01,3.056171e-02
/out1 (OFF=0.2327181) Y,7.503370e-02,2.410171e-25,-1.108320e-10,1.748268e-01,3.056442e-02
/out1 (OFF=0.2355705) Y,7.503370e-02,5.685241e-25,-1.310870e-10,1.748352e-01,3.056733e-02
/out1 (OFF=0.2384228) Y,7.503370e-02,5.453787e-25,-1.442652e-10,1.748441e-01,3.057046e-02
/out1 (OFF=0.2412752) Y,7.503370e-02,4.858152e-25,-1.444067e-10,1.748537e-01,3.057382e-02
/out1 (OFF=0.2441275) Y,7.503370e-02,3.414486e-25,-1.601146e-10,1.748640e-01,3.057743e-02
/out1 (OFF=0.2469799) Y,7.503370e-02,3.979032e-25,-1.606415e-10,1.748751e-01,3.058130e-02
/out1 (OFF=0.2498322) Y,7.503370e-02,4.802786e-25,-1.793098e-10,1.748870e-01,3.058545e-02
/out1 (OFF=0.2526846) Y,7.503370e-02,4.935724e-25,-1.864147e-10,1.748997e-01,3.058991e-02
/out1 (OFF=0.2555369) Y,7.503370e-02,6.165268e-25,-2.087443e-10,1.749134e-01,3.059469e-02
/out1 (OFF=0.2583893) Y,7.503370e-02,1.034345e-24,-2.185763e-10,1.749280e-01,3.059981e-02
/out1 (OFF=0.2612416) Y,7.503370e-02,6.937925e-25,-2.377254e-10,1.749437e-01,3.060531e-02
/out1 (OFF=0.264094) Y,7.503370e-02,9.921817e-25,-2.506593e-10,1.749606e-01,3.061120e-02
/out1 (OFF=0.2669463) Y,7.503370e-02,9.773188e-25,-2.587714e-10,1.749786e-01,3.061751e-02
/out1 (OFF=0.2697987) Y,7.503370e-02,1.010573e-24,-2.778546e-10,1.749979e-01,3.062428e-02
/out1 (OFF=0.272651) Y,7.503370e-02,1.188709e-24,-2.980010e-10,1.750187e-01,3.063153e-02
/out1 (OFF=0.2755034) Y,7.503370e-02,1.902439e-24,-3.247639e-10,1.750408e-01,3.063930e-02
/out1 (OFF=0.2783557) Y,7.503370e-02,1.518336e-24,-3.393036e-10,1.750646e-01,3.064762e-02
/out1 (OFF=0.2812081) Y,7.503370e-02,1.640870e-24,-3.629389e-10,1.750901e-01,3.065655e-02
/out1 (OFF=0.2840604) Y,7.503370e-02,2.070858e-24,-3.873547e-10,1.751174e-01,3.066611e-02
/out1 (OFF=0.2869128) Y,7.503370e-02,2.186120e-24,-4.156733e-10,1.751467e-01,3.067635e-02
/out1 (OFF=0.2897651) Y,7.503370e-02,2.375714e-24,-4.392938e-10,1.751780e-01,3.068734e-02
/out1 (OFF=0.2926174) Y,7.503370e-02,2.685351e-24,-4.693694e-10,1.752116e-01,3.069912e-02
/out1 (OFF=0.2954698) Y,7.503370e-02,3.323016e-24,-4.861333e-10,1.752477e-01,3.071175e-02
/out1 (OFF=0.2983221) Y,7.503370e-02,3.358180e-24,-5.277000e-10,1.752863e-01,3.072530e-02
/out1 (OFF=0.3011745) Y,7.503370e-02,3.771698e-24,-5.646448e-10,1.753277e-01,3.073981e-02
/out1 (OFF=0.3040268) Y,7.503370e-02,4.871928e-24,-5.771332e-10,1.753723e-01,3.075544e-02
/out1 (OFF=0.3068792) Y,7.503370e-02,4.689084e-24,-6.268652e-10,1.754201e-01,3.077222e-02
/out1 (OFF=0.3097315) Y,7.503370e-02,5.330252e-24,-6.619487e-10,1.754715e-01,3.079024e-02
/out1 (OFF=0.3125839) Y,7.503370e-02,5.977858e-24,-7.011242e-10,1.755267e-01,3.080962e-02
/out1 (OFF=0.3154362) Y,7.503370e-02,6.919187e-24,-7.389053e-10,1.755861e-01,3.083047e-02
/out1 (OFF=0.3182886) Y,7.503370e-02,7.338248e-24,-7.856397e-10,1.756500e-01,3.085293e-02
/out1 (OFF=0.3211409) Y,7.503370e-02,8.517898e-24,-8.367013e-10,1.757189e-01,3.087714e-02
/out1 (OFF=0.3239933) Y,7.503370e-02,9.076633e-24,-8.700425e-10,1.757932e-01,3.090326e-02
/out1 (OFF=0.3268456) Y,7.503370e-02,1.020749e-23,-9.238675e-10,1.758734e-01,3.093146e-02
/out1 (OFF=0.329698) Y,7.503370e-02,1.125268e-23,-9.739266e-10,1.759601e-01,3.096195e-02
/out1 (OFF=0.3325503) Y,7.503370e-02,1.253901e-23,-1.024469e-09,1.760539e-01,3.099496e-02
/out1 (OFF=0.3354027) Y,7.503370e-02,1.393135e-23,-1.083648e-09,1.761554e-01,3.103074e-02
/out1 (OFF=0.338255) Y,7.503370e-02,1.595005e-23,-1.139404e-09,1.762656e-01,3.106957e-02
/out1 (OFF=0.3411074) Y,7.503370e-02,1.753862e-23,-1.202627e-09,1.763854e-01,3.111181e-02
/out1 (OFF=0.3439597) Y,7.503370e-02,3.161447e-22,1.496813e-09,1.765157e-01,3.115779e-02
/out1 (OFF=0.3468121) Y,7.503370e-02,2.118148e-23,-1.344081e-09,1.766578e-01,3.120797e-02
/out1 (OFF=0.3496644) Y,7.503370e-02,2.358169e-23,-1.411020e-09,1.768129e-01,3.126282e-02
/out1 (OFF=0.3525168) Y,7.503370e-02,4.066448e-22,1.660330e-09,1.769828e-01,3.132292e-02
/out1 (OFF=0.3553691) Y,7.503370e-02,2.878973e-23,-1.568077e-09,1.771692e-01,3.138892e-02
/out1 (OFF=0.3582215) Y,7.503370e-02,3.184500e-23,-1.655685e-09,1.773741e-01,3.146158e-02
/out1 (OFF=0.3610738) Y,7.503370e-02,2.851345e-17,8.560426e-07,1.776001e-01,3.154182e-02
/out1 (OFF=0.3639262) Y,7.503370e-02,3.062478e-17,8.871448e-07,1.778501e-01,3.163066e-02
/out1 (OFF=0.3667785) Y,7.503370e-02,3.090347e-17,8.910908e-07,1.781273e-01,3.172935e-02
/out1 (OFF=0.3696309) Y,7.503370e-02,3.082782e-17,8.898938e-07,1.784358e-01,3.183937e-02
/out1 (OFF=0.3724832) Y,7.503370e-02,3.117037e-17,8.947541e-07,1.787805e-01,3.196250e-02
/out1 (OFF=0.3753356) Y,7.503370e-02,5.797958e-23,-2.218448e-09,1.791670e-01,3.210087e-02
/out1 (OFF=0.3781879) Y,7.503370e-02,6.402943e-23,-2.264827e-09,1.796024e-01,3.225706e-02
/out1 (OFF=0.3810403) Y,7.503370e-02,7.012421e-23,-2.451053e-09,1.800949e-01,3.243425e-02
