"/net2 (Rf=1000,R1=500) X","/net2 (Rf=1000,R1=500) Y","/net2 (Rf=3000,R1=1500) X","/net2 (Rf=3000,R1=1500) Y","/net2 (Rf=5000,R1=2500) X","/net2 (Rf=5000,R1=2500) Y","/net2 (Rf=7500,R1=3750) X","/net2 (Rf=7500,R1=3750) Y","/net2 (Rf=10000,R1=5000) X","/net2 (Rf=10000,R1=5000) Y","/net2 (Rf=15000,R1=7500) X","/net2 (Rf=15000,R1=7500) Y","/net2 (Rf=17500,R1=8750) X","/net2 (Rf=17500,R1=8750) Y","/net2 (Rf=20000,R1=10000) X","/net2 (Rf=20000,R1=10000) Y","/net2 (Rf=25000,R1=12500) X","/net2 (Rf=25000,R1=12500) Y","/net2 (Rf=27500,R1=13750) X","/net2 (Rf=27500,R1=13750) Y","/net2 (Rf=30000,R1=15000) X","/net2 (Rf=30000,R1=15000) Y","/net2 (Rf=35000,R1=17500) X","/net2 (Rf=35000,R1=17500) Y","/net2 (Rf=37500,R1=18750) X","/net2 (Rf=37500,R1=18750) Y","/net2 (Rf=40000,R1=20000) X","/net2 (Rf=40000,R1=20000) Y"
0.5546666666666666,0.05487124218627649,0.5546666666666666,0.1231948317177404,0.5546666666666666,0.1756886356006941,0.5546666666666666,0.2397468038905301,0.5546666666666666,0.3088285588292214,0.5546666666666666,0.4572498246421713,0.5546666666666666,0.5328225527604736,0.5546666666666666,0.6082899643497314,0.5546666666666666,0.7582823367094293,0.5546666666666666,0.8321597954848912,0.5546666666666666,0.9043598583103302,0.5546666666666666,1.038297492633924,0.5546666666666666,1.096707369515233,0.5546666666666666,1.147504117852195
0.5653333333333334,0.05521067561249769,0.5653333333333334,0.1252172986574406,0.5653333333333334,0.1807348751077364,0.5653333333333334,0.2508580128951423,0.5653333333333334,0.3263454422623824,0.5653333333333334,0.4856197895961122,0.5653333333333334,0.5659884550685579,0.5653333333333334,0.6462020597826903,0.5653333333333334,0.8054086111282212,0.5653333333333334,0.8834813769182506,0.5653333333333334,0.959197086976874,0.5653333333333334,1.096221512608646,0.5653333333333334,1.153283419835554,0.5653333333333334,1.200020067435945
0.5760000000000001,0.05556510436420293,0.5760000000000001,0.1273882592066982,0.5760000000000001,0.1863118831588053,0.5760000000000001,0.262810455901523,0.5760000000000001,0.3443763217596133,0.5760000000000001,0.5139862346772753,0.5760000000000001,0.5991160259001923,0.5760000000000001,0.6840520270376892,0.5760000000000001,0.8523587306348556,0.5760000000000001,0.9344408230449482,0.5760000000000001,1.013273354310718,0.5760000000000001,1.151279963426952,0.5760000000000001,1.204221064986252,0.5760000000000001,1.243724495868222
0.5866666666666668,0.05593722205108011,0.5866666666666668,0.1297348300544064,0.5866666666666668,0.1924875395496767,0.5866666666666668,0.2754394358347211,0.5866666666666668,0.3627892116409087,0.5866666666666668,0.5424035189748182,0.5866666666666668,0.6322847242485067,0.5866666666666668,0.7219345949623718,0.5866666666666668,0.8992365704035654,0.5866666666666668,0.9851097346123291,0.5866666666666668,1.066554181534265,0.5866666666666668,1.201550766494836,0.5866666666666668,1.246660439957496,0.5866666666666668,1.278562000850757
0.5973333333333335,0.05632677743690059,0.5973333333333335,0.1322672224939385,0.5973333333333335,0.1992488829160934,0.5973333333333335,0.2884836181796109,0.5973333333333335,0.3813514280097952,0.5973333333333335,0.5707003223839612,0.5973333333333335,0.6653014395311503,0.5973333333333335,0.7596306658708071,0.5973333333333335,0.9457471013737531,0.5973333333333335,1.035101846864437,0.5973333333333335,1.118374652666894,0.5973333333333335,1.243663810044864,0.5973333333333335,1.280373452736307,0.5973333333333335,1.306571216359565
0.6080000000000002,0.05673234966739382,0.6080000000000002,0.1349871982489618,0.6080000000000002,0.2065063845854445,0.6080000000000002,0.301686971158144,0.6080000000000002,0.3998223748383682,0.6080000000000002,0.5986496839983144,0.6080000000000002,0.6979053169243929,0.6080000000000002,0.7968444213081775,0.6080000000000002,0.9915093297612108,0.6080000000000002,1.08391382696501,0.6080000000000002,1.167508498054679,0.6080000000000002,1.277164118929502,0.6080000000000002,1.307471519359158,0.6080000000000002,1.329609763947627
0.6186666666666669,0.05715365023404609,0.6186666666666669,0.1379018810800323,0.6186666666666669,0.2141383592252414,0.6186666666666669,0.3148859607793811,0.6186666666666669,0.4180598633065654,0.6186666666666669,0.6261326165141269,0.6186666666666669,0.7299598700839751,0.6186666666666669,0.833421321856371,0.6186666666666669,1.036302995672785,0.6186666666666669,1.131051297391252,0.6186666666666669,1.211665601461111,0.6186666666666669,1.304063232365121,0.6186666666666669,1.329770410862658,0.6186666666666669,1.348974962481937
0.6293333333333336,0.0575904283147257,0.6293333333333336,0.1410149371895613,0.6293333333333336,0.2219986213727768,0.6293333333333336,0.3279621930352892,0.6293333333333336,0.4359610493435807,0.6293333333333336,0.6530508070746825,0.6293333333333336,0.7613519515145676,0.6293333333333336,0.8692331792241049,0.6293333333333336,1.07990585996195,0.6293333333333336,1.17550247242936,0.6293333333333336,1.24848207236497,0.6293333333333336,1.326147342892568,0.6293333333333336,1.348511223413904,0.6293333333333336,1.365554508005946
0.6400000000000003,0.05804231910464264,0.6400000000000003,0.1443226527104894,0.6400000000000003,0.2299458195825766,0.6400000000000003,0.3408256165932378,0.6400000000000003,0.453447611433999,0.6400000000000003,0.6793159148831333,0.6400000000000003,0.7919796117451391,0.6400000000000003,0.9041642702191935,0.6400000000000003,1.122007120957232,0.6400000000000003,1.21527891447355,0.6400000000000003,1.278121018925686,0.6400000000000003,1.344654289003689,0.6400000000000003,1.364544433039398,0.6400000000000003,1.379959915677494
0.6506666666666671,0.05850877981358974,0.6506666666666671,0.1478099723599493,0.6506666666666671,0.2378622733565414,0.6506666666666671,0.3534042861758344,0.6506666666666671,0.4704558773589692,0.6506666666666671,0.7048467800945263,0.6506666666666671,0.8217489632800589,0.6506666666666671,0.9381075039523546,0.6506666666666671,1.162011547204354,0.6506666666666671,1.24863603702855,0.6506666666666671,1.302169670000217,0.6506666666666671,1.360436845446954,0.6506666666666671,1.378457466817253,0.6506666666666671,1.392619352418101
0.6613333333333338,0.05898903891531612,0.6613333333333338,0.1514472885707787,0.6613333333333338,0.2456577111925337,0.6613333333333338,0.3656382103705614,0.6613333333333338,0.4869310388898247,0.6613333333333338,0.7295683441434765,0.6613333333333338,0.8505729856545287,0.6613333333333338,0.9709625103236081,0.6613333333333338,1.198734683075299,0.6613333333333338,1.275810939153715,0.6613333333333338,1.322022257542937,0.6613333333333338,1.374086184942884,0.6613333333333338,1.390663204025712,0.6613333333333338,1.403839499547749
0.6720000000000005,0.05948204532117786,0.6720000000000005,0.1551899567058027,0.6720000000000005,0.2532647227066479,0.6720000000000005,0.3774758491281456,0.6720000000000005,0.502824279952074,0.6720000000000005,0.7534111326095905,0.6720000000000005,0.8783709254643507,0.6720000000000005,1.002634000756839,0.6720000000000005,1.230710587588354,0.6720000000000005,1.298051178494903,0.6720000000000005,1.338688425691397,0.6720000000000005,1.386018909233207,0.6720000000000005,1.40145863723071,0.6720000000000005,1.413845652146104
0.6826666666666672,0.05998641506667957,0.6826666666666672,0.1589821026066635,0.6826666666666672,0.2606325034242843,0.6826666666666672,0.3888722881131207,0.6826666666666672,0.5180914503388708,0.6826666666666672,0.7763110083611203,0.6826666666666672,0.9050679748980125,0.6826666666666672,1.033029762875552,0.6826666666666672,1.257440618595422,0.6826666666666672,1.316496931379249,0.6826666666666672,1.352883689632394,0.6826666666666672,1.396535244034495,0.6826666666666672,1.411062858624961,0.6826666666666672,1.422807611576876
0.6933333333333339,0.06050037667895932,0.6933333333333339,0.1627639301352849,0.6933333333333339,0.2677217493684658,0.6933333333333339,0.3997883961881024,0.6933333333333339,0.5326924889964558,0.6933333333333339,0.7982091017830047,0.6933333333333339,0.9305951552786288,0.6933333333333339,1.062057697376452,0.6933333333333339,1.279543489955159,0.6933333333333339,1.332006574424281,0.6933333333333339,1.365116118455823,0.6933333333333339,1.405856938070724,0.6933333333333339,1.419641628573644,0.6933333333333339,1.43085656221678
0.7040000000000006,0.06102171877224222,0.7040000000000006,0.1664793403334602,0.7040000000000006,0.2745011896340916,0.7040000000000006,0.4101904149505335,0.7040000000000006,0.5465912368259302,0.7040000000000006,0.8190519122330516,0.7040000000000006,0.9548893966371544,0.7040000000000006,1.089621070454233,0.7040000000000006,1.297912646370015,0.7040000000000006,1.345205203711668,0.7040000000000006,1.375751459434906,0.7040000000000006,1.414151881296867,0.7040000000000006,1.427323443256814,0.7040000000000006,1.438096252637403
0.7146666666666673,0.06154774586809891,0.7146666666666673,0.1700808486422016,0.7146666666666673,0.2809454410843323,0.7146666666666673,0.4200496356515432,0.7146666666666673,0.5597554954535104,0.7146666666666673,0.8387916026281375,0.7146666666666673,0.9778938354063461,0.7146666666666673,1.115610991868131,0.7146666666666673,1.31331713571456,0.7146666666666673,1.356546688622897,0.7146666666666673,1.385058233858143,0.7146666666666673,1.421550269074622,0.7146666666666673,1.434210231373373,0.7146666666666673,1.444610555469812
0.7253333333333341,0.06207525119581479,0.7253333333333341,0.1735310923809346,0.7253333333333341,0.287033778115363,0.7253333333333341,0.4293421045199695,0.7253333333333341,0.5721572847420878,0.7253333333333341,0.8573864943662268,0.7253333333333341,0.9995583755308339,0.7253333333333341,1.139896163684317,0.7253333333333341,1.326352631717742,0.7253333333333341,1.366363939813884,0.7253333333333341,1.393238006015165,0.7253333333333341,1.428155410849437,0.7253333333333341,1.440384634046032,0.7253333333333341,1.450468700601414
0.7360000000000008,0.06260051807447803,0.7360000000000008,0.17680207824382,0.7360000000000008,0.2927495129986846,0.7360000000000008,0.4380484704213883,0.7360000000000008,0.5837732938262721,0.7360000000000008,0.8748018128946828,0.7360000000000008,1.019840568880993,0.7360000000000008,1.162315105660526,0.7360000000000008,1.337468596324736,0.7360000000000008,1.374905324113694,0.7360000000000008,1.40044561950992,0.7360000000000008,1.434051128321618,0.7360000000000008,1.445915089408694,0.7360000000000008,1.455728998364589
0.7466666666666675,0.06311936374231601,0.7466666666666675,0.1798736181810603,0.7466666666666675,0.298079792799325,0.7466666666666675,0.4461540829604545,0.7466666666666675,0.5945855364224067,0.7466666666666675,0.8910107164223865,0.7466666666666675,1.038706873897869,0.7466666666666675,1.182687199821745,0.7466666666666675,1.347003557921146,0.7466666666666675,1.382360004323161,0.7466666666666675,1.406802877499309,0.7466666666666675,1.439306962919219,0.7466666666666675,1.45085949383889,0.7466666666666675,1.460441575985063
0.7573333333333342,0.06362723998086381,0.7573333333333342,0.1827318515453381,0.7573333333333342,0.3030156943151577,0.7573333333333342,0.4536493727329073,0.7573333333333342,0.6045822197216053,0.7573333333333342,0.9059956321981053,0.7573333333333342,1.056134338238963,0.7573333333333342,1.20086152050583,0.7573333333333342,1.355215080496508,0.7573333333333342,1.38887542858635,0.7573333333333342,1.412407982134758,0.7573333333333342,1.443981963333402,0.7573333333333342,1.455267933879637,0.7573333333333342,1.464650467123785
0.7680000000000009,0.06411940189654379,0.7680000000000009,0.1853681853813518,0.7680000000000009,0.3075525375493121,0.7680000000000009,0.4605304840868253,0.7680000000000009,0.613758816467216,0.7680000000000009,0.9197498871357888,0.7680000000000009,1.072112707865721,0.7680000000000009,1.216786619373861,0.7680000000000009,1.362302584286901,0.7680000000000009,1.394569508069791,0.7680000000000009,1.417342222876997,0.7680000000000009,1.448127541873563,0.7680000000000009,1.459184805529546,0.7680000000000009,1.468395274451889
0.7786666666666676,0.06459114798992248,0.7786666666666676,0.1877786673736491,0.7786666666666676,0.3116903464971582,0.7786666666666676,0.4668000883049884,0.7786666666666676,0.6221192868558804,0.7786666666666676,0.9322795540581418,0.7786666666666676,1.086646873491347,0.7786666666666676,1.230542366044523,0.7786666666666676,1.368424063350027,0.7786666666666676,1.39953924497208,0.7786666666666676,1.42167485245437,0.7786666666666676,1.451789703171487,0.7786666666666676,1.462650516650403,0.7786666666666676,1.471712539838654
0.7893333333333343,0.06503812022022458,0.7893333333333343,0.1899636782103435,0.7893333333333343,0.31543436872956,0.7893333333333343,0.4724682586418196,0.7893333333333343,0.6296773267636555,0.7893333333333343,0.94360532857584,0.7893333333333343,1.099759412644048,0.7893333333333343,1.242309630176294,0.7893333333333343,1.373708183035073,0.7893333333333343,1.403866955747712,0.7893333333333343,1.425466722406819,0.7893333333333343,1.455010817481401,0.7893333333333343,1.465702877173346,0.7893333333333343,1.474636888282417
0.800000000000001,0.06545663347894029,0.800000000000001,0.1919277897113542,0.800000000000001,0.3187955297980523,0.800000000000001,0.4775532283103827,0.800000000000001,0.6364574266791639,0.800000000000001,0.9537641136506463,0.800000000000001,1.111492783466751,0.800000000000001,1.252316268420286,0.800000000000001,1.378262982785515,0.800000000000001,1.407624789390576,0.800000000000001,1.428772999739636,0.800000000000001,1.45783101054412,0.800000000000001,1.468378207247923,0.800000000000001,1.477201951992588
0.8106666666666678,0.06584398460718024,0.8106666666666678,0.1936796262407331,0.8106666666666678,0.3217906601602018,0.8106666666666678,0.48208179222241,0.8106666666666678,0.6424954363388633,0.8106666666666678,0.9628098558310905,0.8106666666666678,1.121910535597372,0.8106666666666678,1.26079696652788,0.8106666666666678,1.382182033529034,0.8106666666666678,1.410877934568998,0.8106666666666678,1.431645115328203,0.8106666666666678,1.460289166492999,0.8106666666666678,1.470712134622021,0.8106666666666678,1.479441031955121
0.8213333333333345,0.06619868016490807,0.8213333333333345,0.195231577764853,0.8213333333333345,0.3244423177449904,0.8213333333333345,0.4860890900098846,0.8213333333333345,0.6478382932637493,0.8213333333333345,0.9708131233115982,0.8213333333333345,1.131096840616756,0.8213333333333345,1.267973299337765,0.8213333333333345,1.385548592847555,0.8213333333333345,1.413686719988702,0.8213333333333345,1.434131993375691,0.8213333333333345,1.462423497803784,0.8213333333333345,1.472740020270822,0.8213333333333345,1.481387428036066
0.8320000000000012,0.06652052844407352,0.8320000000000012,0.1965992532914841,0.8320000000000012,0.3267780701759668,0.8320000000000012,0.4896175684416111,0.8320000000000012,0.6525426507385923,0.8320000000000012,0.9778590330064827,0.8320000000000012,1.139153837416267,0.8320000000000012,1.274046401188229,0.8320000000000012,1.388438124956552,0.8320000000000012,1.416107732994618,0.8320000000000012,1.436280584777257,0.8320000000000012,1.464271642251126,0.8320000000000012,1.474496962226722,0.8320000000000012,1.483074382246765
0.8426666666666679,0.06681056839907897,0.8426666666666679,0.1978006412686614,0.8426666666666679,0.3288292132732269,0.8426666666666679,0.4927150899792995,0.8426666666666679,0.656672363600417,0.8426666666666679,0.9840434680794343,0.8426666666666679,1.146196774966331,0.8426666666666679,1.279195196726756,0.8426666666666679,1.390919510511464,0.8426666666666679,1.4181941023193,0.8426666666666679,1.438135775605267,0.8426666666666679,1.465870307967581,0.8426666666666679,1.476017389356292,0.8426666666666679,1.484534641287603
0.8533333333333346,0.06707084950540428,0.8533333333333346,0.1988550450801106,0.8533333333333346,0.3306290624047455,0.8533333333333346,0.4954323942043602,0.8533333333333346,0.6602951089904951,0.8533333333333346,0.9894680042554546,0.8533333333333346,1.152347575549055,0.8533333333333346,1.28357651833511,0.8533333333333346,1.393055319783361,0.8533333333333346,1.419995174912437,0.8533333333333346,1.439739837571904,0.8533333333333346,1.467254584187138,0.8533333333333346,1.477334351358287,0.8533333333333346,1.485799736927004
0.8640000000000013,0.0673041155044701,0.8640000000000013,0.1997819483425644,0.8640000000000013,0.3322110929406106,0.8640000000000013,0.4978203284740549,0.8640000000000013,0.6634786980157157,0.8640000000000013,0.9942343792600895,0.8640000000000013,1.157727944989234,0.8640000000000013,1.28732576887434,0.8640000000000013,1.394901579152008,0.8640000000000013,1.421555896012998,0.8640000000000013,1.441131672608296,0.8640000000000013,1.468457119117661,0.8640000000000013,1.478478693163445,0.8640000000000013,1.486899162757847
0.874666666666668,0.06751346414329701,0.874666666666668,0.2005999944837602,0.874666666666668,0.3336072525368507,0.874666666666668,0.4999273337018491,0.874666666666668,0.6662877265791943,0.874666666666668,0.9984394761430446,0.874666666666668,1.162453260908962,0.874666666666668,1.290557899319926,0.874666666666668,1.396507444839693,0.874666666666668,1.422916209504689,0.874666666666668,1.442346120481431,0.874666666666668,1.469507387863442,0.874666666666668,1.47947832385449,0.874666666666668,1.487859647894958
0.8853333333333347,0.06770204760736225,0.8853333333333347,0.2013262248957553,0.8853333333333347,0.3348466972788411,0.8853333333333347,0.5017975645658159,0.8853333333333347,0.6687810713221916,0.8853333333333347,1.00217157670503,0.8853333333333347,1.16662813488427,0.8853333333333347,1.293368798648043,0.8853333333333347,1.397915083997328,0.8853333333333347,1.424110711963024,0.8853333333333347,1.443413529334973,0.8853333333333347,1.470431217584641,0.8853333333333347,1.480357738027635,0.8853333333333347,1.488704678562178
0.8960000000000015,0.06787285213326212,0.8960000000000015,0.2019756360206738,0.8960000000000015,0.3359550593592779,0.8960000000000015,0.503469806187536,0.8960000000000015,0.6710104468693772,0.8960000000000015,1.005508206774789,0.8960000000000015,1.170343973553967,0.8960000000000015,1.295837137320824,0.8960000000000015,1.399159894842853,0.8960000000000015,1.425168657320478,0.8960000000000015,1.444359669669365,0.8960000000000015,1.471250635369257,0.8960000000000015,1.481137850989686,0.8960000000000015,1.489454325934917
0.9066666666666682,0.06802856547439068,0.9066666666666682,0.2025610323125321,0.9066666666666682,0.3369542107795797,0.9066666666666682,0.5049771339443485,0.9066666666666682,0.6730199533859055,0.9066666666666682,1.008515465228428,0.9066666666666682,1.173678341332162,0.9066666666666682,1.298026553738612,0.9066666666666682,1.400271046069862,0.9066666666666682,1.426114283102687,0.9066666666666682,1.445205960481433,0.9066666666666682,1.471984007723398,0.9066666666666682,1.481836117216472,0.9066666666666682,1.490125350179224
0.9173333333333349,0.06817151951260395,0.9173333333333349,0.203093100773598,0.9173333333333349,0.337862399279157,0.9173333333333349,0.5063471303646621,0.9173333333333349,0.6748463665043262,0.9173333333333349,1.011248464259052,0.9173333333333349,1.176695631480621,0.9173333333333349,1.299987979185856,0.9173333333333349,1.401272228572032,0.9173333333333349,1.4269673563547,0.9173333333333349,1.44596991138041,0.9173333333333349,1.472646384218487,0.9173333333333349,1.482466847726823,0.9173333333333349,1.490731498864174
0.9280000000000016,0.0683036860918851,0.9280000000000016,0.2035806196029133,0.9280000000000016,0.3386946094224604,0.9280000000000016,0.5076024381545222,0.9280000000000016,0.6765198751353071,0.9280000000000016,1.013752439326583,0.9280000000000016,1.179448496569371,0.9280000000000016,1.301761894986688,0.9280000000000016,1.402182493227994,0.9280000000000016,1.42774382214605,0.9280000000000016,1.446665671204408,0.9280000000000016,1.473249946385456,0.9280000000000016,1.483041631105926,0.9280000000000016,1.491283907408248
0.9386666666666683,0.06842670436761707,0.9386666666666683,0.2040307263629684,0.9386666666666683,0.3394630230285576,0.9386666666666683,0.5087614604562331,0.9386666666666683,0.6780650153934444,0.9386666666666683,1.016064151635224,0.9386666666666683,1.181979586233067,0.9386666666666683,1.303380373189278,0.9386666666666683,1.403017072389505,0.9386666666666683,1.428456459389457,0.9386666666666683,1.447304593826074,0.9386666666666683,1.473804480852367,0.9386666666666683,1.483569780063107,0.9386666666666683,1.491791525774719
0.949333333333335,0.06854192285731038,0.949333333333335,0.2044491940749299,0.949333333333335,0.340177491845301,0.949333333333335,0.5098390777103936,0.949333333333335,0.6795016265392437,0.949333333333335,1.018213322539158,0.949333333333335,1.184323289260605,0.949333333333335,1.304868824824988,0.949333333333335,1.40378812138502,0.949333333333335,1.429115483330076,0.949333333333335,1.447895763620696,0.949333333333335,1.474317823941919,0.949333333333335,1.484058752460972,0.949333333333335,1.492261521761744
0.9600000000000017,0.06865044520039919,0.9600000000000017,0.2048406857204081,0.9600000000000017,0.3408459726552982,0.9600000000000017,0.510847306563572,0.9600000000000017,0.6808457295768838,0.9600000000000017,1.020223951289042,0.9600000000000017,1.186507313299567,0.9600000000000017,1.306247439533238,0.9600000000000017,1.404505351359409,0.9600000000000017,1.429729065508694,0.9600000000000017,1.448446452030582,0.9600000000000017,1.474796250773611,0.9600000000000017,1.484514520549768,0.9600000000000017,1.492699635213448
0.9706666666666685,0.06875317347377698,0.9706666666666685,0.2052089740157451,0.9706666666666685,0.3414749027281784,0.9706666666666685,0.5117958679275816,0.9706666666666685,0.6821102846812831,0.9706666666666685,1.022115450697643,0.9706666666666685,1.188554033426687,0.9706666666666685,1.307532338056178,0.9706666666666685,1.405176549058958,0.9706666666666685,1.430303764074317,0.9706666666666685,1.448962497124385,0.9706666666666685,1.475244800302253,0.9706666666666685,1.484941879831624,0.9706666666666685,1.493110474614901
0.9813333333333352,0.06885084624338952,0.9813333333333352,0.2055571235507112,0.9813333333333352,0.3420695108400115,0.9813333333333352,0.5126926572726743,0.9813333333333352,0.6833058182501827,0.9813333333333352,1.02390358711833,0.9813333333333352,1.190481600158968,0.9813333333333352,1.308736477192952,0.9813333333333352,1.405807992810161,0.9813333333333352,1.43084487001131,0.9813333333333352,1.449448609962802,0.9813333333333352,1.475667538561389,0.9813333333333352,1.485344699442641,0.9813333333333352,1.493497757695392
0.9920000000000019,0.06894407053476437,0.9920000000000019,0.2058876378064333,0.9920000000000019,0.3426340682515255,0.9920000000000019,0.5135441239749791,0.9920000000000019,0.6844409286863544,0.9920000000000019,1.025601238507007,0.9920000000000019,1.192304827742824,0.9920000000000019,1.309870351545398,0.9920000000000019,1.406404779781776,0.9920000000000019,1.431356680597613,0.9920000000000019,1.449908617132236,0.9920000000000019,1.476067767561284,0.9920000000000019,1.485726120977647,0.9920000000000019,1.493864502580651
1.002666666666669,0.06903334796023196,1.002666666666669,0.2062025758617935,1.002666666666669,0.3431720879056498,1.002666666666669,0.5143555723082012,1.002666666666669,0.6855226877025844,1.002666666666669,1.027218995813105,1.002666666666669,1.194035895414189,1.002666666666669,1.310942533725162,1.002666666666669,1.406971080733967,1.002666666666669,1.4318427128955,1.002666666666669,1.450345650413319,1.002666666666669,1.476448188934867,1.002666666666669,1.48608871431721,1.002666666666669,1.494213177655713
1.013333333333335,0.06911909570552277,1.013333333333335,0.2065036441151275,1.013333333333335,0.3436864809624849,1.013333333333335,0.5151313979182924,1.013333333333335,0.6865569556041294,1.013333333333335,1.028765635405268,1.013333333333335,1.195684896019527,1.013333333333335,1.311960088810411,1.013333333333335,1.407510337166695,1.013333333333335,1.432305869333692,1.013333333333335,1.450762294069157,1.013333333333335,1.476811031171504,1.013333333333335,1.486434598818976,1.013333333333335,1.494545818141566
1.024000000000002,0.06920166321364248,1.024000000000002,0.2067922679894895,1.024000000000002,0.3441796791644128,1.024000000000002,0.5158752726469986,1.024000000000002,0.6875486277045849,1.024000000000002,1.030248488270397,1.024000000000002,1.197260263275694,1.024000000000002,1.312928892199678,1.024000000000002,1.408025413539764,1.024000000000002,1.432748565764892,1.024000000000002,1.451160698856509,1.024000000000002,1.47715814818362,1.024000000000002,1.486765537219764,1.024000000000002,1.494864116430843
1.034666666666668,0.06928134537439726,1.034666666666668,0.2070696478843692,1.034666666666668,0.3446537303129533,1.034666666666668,0.5165902887239907,1.034666666666668,0.688501826568458,1.034666666666668,1.031673728022074,1.034666666666668,1.198769104092369,1.034666666666668,1.313853873830799,1.034666666666668,1.40851871484258,1.034666666666668,1.43317283049281,1.034666666666668,1.451542670245249,1.034666666666668,1.477491095611859,1.034666666666668,1.487083008334628,1.034666666666668,1.495169492026962
1.045333333333335,0.06935839292879971,1.045333333333335,0.2073368028623738,1.045333333333335,0.345110372813951,1.045333333333335,0.5172790713361438,1.045333333333335,0.6894200520920269,1.045333333333335,1.033046595728019,1.045333333333335,1.20021745734847,1.045333333333335,1.314739206491061,1.045333333333335,1.408992277613125,1.045333333333335,1.433580381002211,1.045333333333335,1.451909736801451,1.045333333333335,1.477811189985241,1.045333333333335,1.487388263420058,1.045333333333335,1.495463145764596
1.056000000000002,0.06943302067908295,1.056000000000002,0.2075946048450256,1.056000000000002,0.3455510940265624,1.056000000000002,0.5179438667327806,1.056000000000002,0.6903062989679105,1.056000000000002,1.034371575867581,1.056000000000002,1.201610495998637,1.056000000000002,1.315588451724719,1.056000000000002,1.409447840675251,1.056000000000002,1.433972683626311,1.056000000000002,1.452263203375703,1.056000000000002,1.478119554735604,1.056000000000002,1.487682370008902,1.056000000000002,1.495746101973257
1.066666666666668,0.06950541398114195,1.066666666666668,0.2078438054841595,1.066666666666668,0.3459771761137568,1.066666666666668,0.5185866114562352,1.066666666666668,0.691163148987359,1.066666666666668,1.035652534594108,1.066666666666668,1.202952685608379,1.066666666666668,1.316404673548125,1.066666666666668,1.409886900390871,1.066666666666668,1.434351000169466,1.066666666666668,1.452604192666319,1.066666666666668,1.478417156148339,1.066666666666668,1.487966246153027,1.066666666666668,1.496019241409036
1.077333333333335,0.06957573389682911,1.077333333333335,0.2080850573820856,1.077333333333335,0.3463897322497561,1.077333333333335,0.5192089870154868,1.077333333333335,0.6919928439352673,1.077333333333335,1.036892828913965,1.077333333333335,1.20424790936006,1.077333333333335,1.31719052764367,1.077333333333335,1.410310754063731,1.077333333333335,1.434716424538471,1.077333333333335,1.452933677874093,1.077333333333335,1.478704831598334,1.077333333333335,1.48824068731234,1.077333333333335,1.496283327108896
1.088000000000001,0.06964412130112489,1.088000000000001,0.2083189309438906,1.088000000000001,0.3467897353743466,1.088000000000001,0.5198124633075903,1.088000000000001,0.6927973434742944,1.088000000000001,1.038095393365009,1.088000000000001,1.205499567186559,1.088000000000001,1.317948331794353,1.088000000000001,1.410720534248326,1.088000000000001,1.435069911699279,1.088000000000001,1.453252508512213,1.088000000000001,1.478983311857833,1.088000000000001,1.488506387593526,1.088000000000001,1.496539024807511
1.098666666666668,0.06971070017304624,1.098666666666668,0.2085459278429267,1.098666666666668,0.3471780411681864,1.098666666666668,0.5203983333027391,1.098666666666668,0.6935783713812146,1.098666666666668,1.039262809261455,1.098666666666668,1.20671065490807,1.098666666666668,1.318680121918277,1.098666666666668,1.411117236060732,1.098666666666668,1.435412300726065,1.098666666666668,1.453561430946675,1.098666666666668,1.479253238840957,1.098666666666668,1.488763956639899,1.098666666666668,1.496786919169432
1.109333333333335,0.06977558024709873,1.109333333333335,0.208766491848522,1.109333333333335,0.3475554065272194,1.109333333333335,0.5209677409299288,1.109333333333335,0.6943374527281452,1.109333333333335,1.040397360384447,1.109333333333335,1.207883827842777,1.109333333333335,1.319387696981234,1.109333333333335,1.411501739073922,1.109333333333335,1.435744333277033,1.109333333333335,1.453861104857206,1.109333333333335,1.479515179816178,1.109333333333335,1.489013933155594,1.109333333333335,1.497027526783385
1.120000000000001,0.0698388591599928,1.120000000000001,0.2089810175828052,1.120000000000001,0.347922504503357,1.120000000000001,0.521521703635298,1.120000000000001,0.6950759439606239,1.120000000000001,1.041501078027633,1.120000000000001,1.209021452245017,1.120000000000001,1.320072655234386,1.120000000000001,1.411874824981494,1.120000000000001,1.436066668496141,1.120000000000001,1.454152116510076,1.120000000000001,1.479769638859368,1.120000000000001,1.489256795800976,1.120000000000001,1.49726130662795
1.130666666666668,0.0699006242094989,1.130666666666668,0.2091898576844668,1.130666666666668,0.3482799365270406,1.130666666666668,0.5220611308409835,1.130666666666668,0.6957950575071684,1.130666666666668,1.042575777848918,1.130666666666668,1.210125647367199,1.130666666666668,1.320736423775106,1.130666666666668,1.41223719200839,1.130666666666668,1.436379895168392,1.130666666666668,1.454434989582009,1.130666666666668,1.480017066188644,1.130666666666668,1.489492972070603,1.130666666666668,1.497488668597261
1.141333333333334,0.06996095377189911,1.141333333333334,0.2093933285983227,1.141333333333334,0.3486282422843978,1.141333333333334,0.5225868388637215,1.141333333333334,0.6964958816681753,1.141333333333334,1.043623089653642,1.141333333333334,1.211198319510216,1.141333333333334,1.321380282486339,1.141333333333334,1.412589466560342,1.141333333333334,1.436684541540243,1.141333333333334,1.454710193900727,1.141333333333334,1.480257865696634,1.141333333333334,1.489722845454595,1.141333333333334,1.497709980376303
