/in X,/in Y,/out X,/out Y
0.001536625878173696,0.6271898647802798,0.001536625878173696,1.322058857895665
0.001556625878173696,0.6151668172306617,0.001556625878173696,1.295952256262304
0.001576625878173696,0.6036931097816509,0.001576625878173696,1.264609635719911
0.001596625878173696,0.5929496896537786,0.001596625878173696,1.227686619154394
0.001616625878173697,0.5831059870002697,0.001616625878173697,1.185766839852069
0.001636625878173697,0.5743172428923131,0.001636625878173697,1.14325880784948
0.001656625878173697,0.5667220610746324,0.001656625878173697,1.103837359979112
0.001676625878173697,0.560440222101634,0.001676625878173697,1.070260529004469
0.001696625878173697,0.5555707943265109,0.001696625878173697,1.04343063036705
0.001716625878173697,0.552190571534132,0.001716625878173697,1.02474972808422
0.001736625878173697,0.5503528618571802,0.001736625878173697,1.014285860250081
0.001756625878173697,0.5500866470750557,0.001756625878173697,1.012836861996866
0.001776625878173697,0.5513961255539016,0.001776625878173697,1.019961691625522
0.001796625878173697,0.5542606460358619,0.001796625878173697,1.035926351860151
0.001816625878173697,0.5586350333217545,0.001816625878173697,1.059812412923437
0.001836625878173697,0.5644503007109486,0.001836625878173697,1.091270257235356
0.001856625878173697,0.5716147379628443,0.001856625878173697,1.128720780355441
0.001876625878173697,0.5800153576221518,0.001876625878173697,1.170657936783774
0.001896625878173697,0.5895196768985568,0.001896625878173697,1.213413278559186
0.001916625878173697,0.5999778069994655,0.001916625878173697,1.252498555440931
0.001936625878173697,0.6112248169658021,0.001936625878173697,1.285687134166713
0.001956625878173697,0.6230833347317597,0.001956625878173697,1.313660739464023
0.001976625878173697,0.6353663443882338,0.001976625878173697,1.336882720988959
0.001996625878173698,0.6478801355354277,0.001996625878173698,1.356532549902557
0.002016625878173698,0.6604273582115736,0.002016625878173698,1.372924580661649
0.002036625878173698,0.672810135219721,0.002036625878173698,1.386873795982213
0.002056625878173698,0.6848331827693391,0.002056625878173698,1.398463190134339
0.002076625878173698,0.6963068902183499,0.002076625878173698,1.408284215122467
0.002096625878173698,0.7070503103462221,0.002096625878173698,1.416308393794443
0.002116625878173698,0.7168940129997308,0.002116625878173698,1.423014401967492
0.002136625878173698,0.7256827571076875,0.002136625878173698,1.428319943905437
0.002156625878173698,0.7332779389253681,0.002156625878173698,1.432635265227906
0.002176625878173698,0.7395597778983664,0.002176625878173698,1.435837959698937
0.002196625878173698,0.7444292056734895,0.002196625878173698,1.438281880153545
0.002216625878173698,0.7478094284658683,0.002216625878173698,1.439802396751523
0.002236625878173698,0.7496471381428199,0.002236625878173698,1.440698556623021
0.002256625878173698,0.7499133529249443,0.002256625878173698,1.440759080319389
0.002276625878173698,0.7486038744460983,0.002276625878173698,1.440228537305686
0.002296625878173698,0.7457393539641379,0.002296625878173698,1.438846283165328
0.002316625878173698,0.7413649666782453,0.002316625878173698,1.43680390094325
0.002336625878173698,0.735549699289051,0.002336625878173698,1.433790492732503
0.002356625878173698,0.7283852620371554,0.002356625878173698,1.429947797406997
0.002376625878173699,0.7199846423778478,0.002376625878173699,1.424914869503684
0.002396625878173699,0.7104803231014427,0.002396625878173699,1.41878748327129
0.002416625878173699,0.700022193000534,0.002416625878173699,1.41115205612816
0.002436625878173699,0.6887751830341974,0.002436625878173699,1.402056427969357
0.002456625878173699,0.6769166652682395,0.002456625878173699,1.39101653980093
0.002476625878173699,0.6646336556117652,0.002476625878173699,1.378006499229873
0.002496625878173699,0.6521198644645715,0.002496625878173699,1.362412072275645
0.002516625878173699,0.6395726417884258,0.002516625878173699,1.344051996519673
0.002536625878173699,0.6271898647802783,0.002536625878173699,1.32205274372783
0.002556625878173699,0.6151668172306602,0.002556625878173699,1.295958072434224
0.002576625878173699,0.6036931097816495,0.002576625878173699,1.264604756764756
0.002596625878173699,0.5929496896537771,0.002596625878173699,1.227690108986707
0.002616625878173699,0.5831059870002686,0.002616625878173699,1.185764807205645
0.002636625878173699,0.5743172428923121,0.002636625878173699,1.143262503821746
0.002656625878173699,0.5667220610746315,0.002656625878173699,1.103831361038392
0.002676625878173699,0.5604402221016332,0.002676625878173699,1.070267874819216
0.002696625878173699,0.5555707943265105,0.002696625878173699,1.043423386651221
0.002716625878173699,0.5521905715341316,0.002716625878173699,1.024757256361489
0.002736625878173699,0.5503528618571801,0.002736625878173699,1.014278807085589
0.0027566258781737,0.5500866470750558,0.0027566258781737,1.01284403062497
0.0027766258781737,0.5513961255539019,0.0027766258781737,1.019955085936959
0.0027966258781737,0.5542606460358623,0.0027966258781737,1.035933000071749
0.0028166258781737,0.5586350333217551,0.0028166258781737,1.059806398448362
0.0028366258781737,0.5644503007109494,0.0028366258781737,1.091276185087488
0.0028566258781737,0.5716147379628451,0.0028566258781737,1.128715727953433
0.0028766258781737,0.5800153576221529,0.0028766258781737,1.170662197838258
0.0028966258781737,0.5895196768985581,0.0028966258781737,1.213411396892385
0.0029166258781737,0.5999778069994667,0.0029166258781737,1.252499105709123
0.0029366258781737,0.6112248169658033,0.0029366258781737,1.285685544304738
0.0029566258781737,0.6230833347317613,0.0029566258781737,1.313664232426181
0.0029766258781737,0.6353663443882357,0.0029766258781737,1.336878446723109
0.00298831293908685,0.6426634006769266,0.00298831293908685,1.348809105591313
0.003,0.6499999999999999,0.003,1.359431254412884
